	num_particles	process_std	measurement_std	g	h	rotflip_const	mean_test_score	mean_score_time
1673	1500	0.557032980906617	0.26425579648478176	0.88466837116621	0.62200521787755	0.1	-0.003011481183391458	0.9510185718536377
715	1000	0.44843242629771596	0.21925338339198133	0.7147940699787785	0.37912770366591797	0.1	-0.0030117831617588542	0.7550232410430908
2771	1000	0.3374645771364737	0.20019516094778608	0.5702377092067413	0.8445091601708389	0.1	-0.003012329949383496	0.7615983486175537
1560	1500	0.419040570201337	0.18216423414604546	0.7233725051302431	0.903426562413297	0.1	-0.0030127580861652598	0.9470465183258057
655	1000	0.446998122027236	0.20169344605955905	0.853661712799699	0.3867520716244306	0.1	-0.0030127689456025683	0.7503013610839844
224	1500	0.4952444098964269	0.2374063647566174	0.48618515641870014	0.7498631839130611	0.1	-0.0030128095906937795	0.9413490295410156
474	1000	0.46723676286991994	0.23996497960307295	0.7925645636748577	0.3863729890264689	0.1	-0.0030132490480799384	0.7561969757080078
1196	1000	0.40558563163525074	0.21359098850904917	0.741358648352867	0.589646985101303	0.1	-0.0030135317217475782	0.761286735534668
723	1000	0.5683395429863527	0.3128808604262695	0.8774398305380715	0.30230295374632854	0.1	-0.0030136255213896353	0.75242018699646
218	600	0.322914029837912	0.2098096187074932	0.9115517875775863	0.5502291413507827	0.1	-0.0030137896251087757	0.6014680862426758
2838	1000	0.345567656711204	0.2578624161282505	0.531747636130443	0.3988549491137796	0.1	-0.0030140558232820344	0.7558891773223877
2109	2500	0.3229507394470631	0.18484973797491014	0.42388650716342363	0.9659755671313457	0.1	-0.003014647625604635	1.3319664001464844
2443	2500	0.49712650827162724	0.20275152309621589	0.787392495849758	0.10982571225898285	0.1	-0.00301471197712966	1.3121063709259033
1081	1500	0.4587263561838041	0.28319879915634255	0.4763873921128326	0.6990101288951974	0.1	-0.0030147547982191875	0.9507386684417725
1283	2500	0.5781008491545392	0.281069918546192	0.4646825185152731	0.0829246122265841	0.1	-0.003015113120917546	1.3116848468780518
1453	600	0.26398996443263073	0.2466052370367816	0.5597442316136046	0.4515528849690189	0.1	-0.0030158242292119804	0.6030809879302979
887	600	0.22097554729595556	0.14325473351099452	0.5769721948959778	0.5988201305274752	0.1	-0.0030159320441261813	0.6109154224395752
1696	1000	0.2071310486819681	0.23179277999880474	0.5783865263176428	0.3528361378346999	0.1	-0.0030161893385216238	0.7597424983978271
1987	1500	0.5772130045044896	0.2771253820579183	0.8292395937752521	0.43448902677515944	0.1	-0.0030162338418169496	0.9428083896636963
214	2500	0.5334862136125458	0.21692909346986422	0.9645507702421001	0.34877283116490543	0.1	-0.0030170202796066282	1.3529696464538574
2436	1000	0.5156869118376055	0.25931684590901466	0.9153186101036975	0.964324000137319	0.1	-0.0030172323741393605	0.756375789642334
1088	1500	0.34591701415086185	0.18802399484934817	0.4594983924111254	0.07702447665253842	0.1	-0.0030175321062387004	0.9463794231414795
394	2500	0.25743775816714487	0.15082487058655733	0.42247236333023697	0.505674582984737	0.1	-0.003017591601557801	1.3087255954742432
582	2500	0.3680929890271933	0.15296835243531867	0.8696867692071362	0.3868994051061653	0.1	-0.003018378911215122	1.3214318752288818
1627	600	0.45918529733776975	0.24564806389762195	0.9337890787488216	0.9779106483154639	0.1	-0.0030184188560723447	0.6089389324188232
1311	1500	0.3452784512258996	0.2047258038798545	0.5593878610943539	0.3939395876253605	0.1	-0.003018609579577268	0.9476184844970703
337	2500	0.4639328565508216	0.21927972186447223	0.751190454683833	0.14183214231516494	0.1	-0.0030190080302826537	1.3070874214172363
542	1000	0.5483491556317922	0.2812652602629223	0.7530943793776894	0.556331225057445	0.1	-0.0030201634516413742	0.7706348896026611
1047	600	0.2664999366115929	0.2618471295571127	0.7869575034299137	0.06271169739770288	0.1	-0.003020402759375851	0.6034767627716064
1567	1500	0.31103107588868995	0.14666342336498583	0.6633690055882056	0.9735895645489633	0.1	-0.003020845955530444	0.9555978775024414
825	1000	0.4401198451831627	0.22213752372145623	0.49098105708166645	0.9045207186285894	0.1	-0.0030213961848856016	0.7598280906677246
381	2500	0.2736083859685642	0.2565475411685525	0.4355176479805898	0.01966889232587421	0.1	-0.0030227734819950913	1.3167200088500977
2173	1000	0.4126874208607094	0.2825627212088246	0.4856510950005311	0.5458175389963589	0.1	-0.0030229417800313164	0.7621548175811768
192	600	0.28803882469985964	0.1420077371153566	0.8508425878548944	0.019303315885095373	0.1	-0.0030233899743162666	0.6033458709716797
1103	600	0.2917239339943411	0.215360147839062	0.5722269181492542	0.6942458827747267	0.1	-0.0030234800439474254	0.6024308204650879
2346	600	0.38274153865709754	0.2191481448418509	0.9623820221437794	0.7223998995181226	0.1	-0.003023757826683184	0.6058454513549805
2316	1500	0.5330475904714396	0.2630227053395056	0.5320054483708061	0.9068509196547083	0.1	-0.0030239319662207476	0.9482643604278564
157	1000	0.37984706423813586	0.19650400799173953	0.7210717338731594	0.4999058012186327	0.1	-0.0030244825602153786	0.7639918327331543
2533	600	0.24069168195629886	0.24186968413657678	0.9944179583630361	0.2870792202220036	0.1	-0.003024584490205861	0.6179320812225342
340	2500	0.48950872793812433	0.21702720133222675	0.5905648724750243	0.3288395602058005	0.1	-0.0030248725031103967	1.310154676437378
2670	600	0.26734302719939446	0.21641998588747546	0.44483522086735205	0.979709479952328	0.1	-0.0030249820647558394	0.6083738803863525
1834	1000	0.45001047396803157	0.29376585708447234	0.6306806157797746	0.051453773232228106	0.1	-0.0030260510143533216	0.7605962753295898
