	num_particles	process_std	measurement_std	Q	R	std_a	mean_test_score	mean_score_time
123	2500	0.02359883383305532	0.0161995074123273	1.0029054293943156	0.07230273463415131	0.3196033644382685	-0.0003948606488864464	1.389669418334961
110	2500	0.024480376513845156	0.02115486954498725	0.7397332083935346	0.08775560501792247	0.2026505940233283	-0.0003948684282221721	1.4008424282073975
89	4000	0.02594664981166595	0.0218771567284811	0.32442863114861864	0.29297335076288644	0.1956205054995332	-0.000394871708040508	2.0092859268188477
32	12000	0.0259867738395919	0.021082256512425183	0.8317709405590091	0.2769016043101741	0.32047842340956195	-0.0003948756785929997	5.373195648193359
76	12000	0.019964333030169867	0.016162946091026937	0.7982575182499947	0.2035777949206079	0.3611309341491864	-0.0003949147940729808	5.387074947357178
27	800	0.021685803219516974	0.01668837220099924	0.21743304968923427	0.13121444714501768	0.22576743344155514	-0.0003949215870730194	0.7013106346130371
165	800	0.024562011899991073	0.020069965997670924	0.7091367316926099	0.1637516145324624	0.09437082006377902	-0.0003949226574153067	0.7105276584625244
53	12000	0.021347877182569436	0.02209341728779832	0.7748364183179839	0.09871261918605832	0.3727162694187422	-0.00039492848206281643	5.39708948135376
190	12000	0.02498322264950386	0.020874442847644958	1.2756975692140886	0.1527648285717768	0.33849116317974903	-0.0003949515123484466	5.432919025421143
64	2500	0.026517728609622336	0.02078531756984801	0.09502466242904986	0.19701139047883387	0.10902998189615187	-0.0003949548288741692	1.389585018157959
4	2500	0.02649296775559459	0.018080299257378994	0.4897429672418299	0.11722821263587423	0.2380566746867212	-0.00039496486012195097	1.3967993259429932
131	12000	0.022661492192526018	0.01732319735735483	1.2471867226532383	0.2632388074245155	0.24080576100016116	-0.0003949877543534808	5.332629442214966
5	4000	0.020207031494069997	0.021216597747331093	0.10911359801703682	0.10248288232723014	0.3257129606993712	-0.0003949953235487767	2.0103089809417725
115	800	0.024035731629722827	0.02028994038675928	1.4222525136036146	0.17489254656954834	0.32962276143060687	-0.0003949999468807791	0.7019360065460205
141	600	0.01786742859437157	0.020159269914165768	0.1952389498313562	0.10884815670121896	0.27656714903247714	-0.0003950123412676946	0.5969223976135254
148	800	0.016726454328398314	0.016034639952626672	0.6319463279109457	0.16638648273414874	0.11617058364867348	-0.0003950308563362125	0.7056512832641602
150	2500	0.020216399083457365	0.02221959385062043	1.1341498904893277	0.15338575248782493	0.2840199969369404	-0.00039503377811448255	1.3229951858520508
162	800	0.02174906017658154	0.01962701822120123	0.7138589743871068	0.225716037912348	0.3721490645308671	-0.00039505123381152943	0.7084300518035889
191	3000	0.023394117024090506	0.0196164069009243	0.10620351930480865	0.18068435626084722	0.3825314129205626	-0.0003950655816361405	1.6318728923797607
124	12000	0.022997712313749023	0.02013413922965363	0.6487597318053958	0.23650602208921456	0.3206258187214189	-0.00039507326947651084	5.293848037719727
156	4000	0.02287440851597427	0.022040978941059795	0.18077715795483607	0.08995639842626339	0.1686416527498098	-0.00039507369982386045	2.0762600898742676
61	4000	0.024221860218495476	0.020725313170560353	1.286381995658616	0.21051899367216925	0.3533230456263144	-0.00039507591248534303	1.992196798324585
189	2500	0.01672337184731129	0.017405546309196343	0.5829255148590674	0.15523000675128024	0.30531158980382966	-0.00039507729919762644	1.4490056037902832
18	3000	0.0208107886573813	0.022954617668863326	0.9320504968746974	0.19749537908168385	0.39941815264703173	-0.0003950782402596996	1.5883965492248535
59	4000	0.021327833729561187	0.01739971345839779	1.0280139302906153	0.20958647528770813	0.05683635224178325	-0.00039508049245931515	2.008244037628174
192	3000	0.019452642079991606	0.021871215771012018	0.35320833721106176	0.051094529114725076	0.17908906935375168	-0.00039509405379328013	1.3275866508483887
198	12000	0.019574688377720376	0.017696872951228477	0.5053641407333832	0.20159064906078866	0.18653848877278173	-0.00039510064304945007	5.367686986923218
30	3000	0.02102526130033604	0.020895215963288923	1.152550034715078	0.15939443599756042	0.37600197556467735	-0.0003951120115819953	1.5960569381713867
77	4000	0.020037984286160028	0.018983783182277607	0.1468585180730823	0.0551639829203736	0.3611099055442223	-0.00039513125492122563	2.135897397994995
109	2500	0.025875877290757167	0.021629402102837664	0.7855145860254213	0.15858217810822017	0.23507552706288937	-0.00039514092481670915	1.425187349319458
11	4000	0.022715181154453066	0.021351117154658213	0.10234755834287718	0.15109040689801673	0.15707363273549374	-0.00039514151811456157	2.0559725761413574
47	3000	0.02050379658979963	0.016043246592523992	0.41609040231888234	0.2551725696662491	0.2587124850989095	-0.00039514334904242873	1.6035244464874268
181	4000	0.026297700214261307	0.020730826713521427	0.43562770417049446	0.14895894354834655	0.05731777266255997	-0.000395146842164009	2.1242804527282715
119	12000	0.026415180316824834	0.021694336142441758	0.09737998190500566	0.19477912510488643	0.28981712897362394	-0.00039519306716032706	5.37920880317688
81	2500	0.022528352226802516	0.018295877276078967	0.9609553612112104	0.16330559512953968	0.32138971992014387	-0.00039519384552242384	1.3891079425811768
25	12000	0.019924630807030136	0.01877343644523019	0.7692541921461837	0.11317723369241241	0.19577698677914135	-0.00039519394891801275	5.325997591018677
175	2500	0.02515156261584965	0.022238144550336014	1.1398435965927152	0.12740354205466398	0.168690297062414	-0.0003952116616236312	1.398738145828247
29	800	0.018753805788390275	0.01777333766961689	1.3207939040566161	0.12704362023196708	0.09370450814163733	-0.0003952136995584547	0.7033970355987549
34	800	0.022378511946216175	0.02297785175485812	0.8716948649095735	0.08015021291779896	0.38178063310367416	-0.000395218777056698	0.706939697265625
138	3000	0.01923234541974768	0.0170436350229695	0.16370031435828472	0.27309997918553025	0.3142498354623767	-0.0003952225172048249	1.6514055728912354
177	3000	0.023229601050344592	0.021840555888234997	0.9365340899323928	0.0757688353896681	0.3736625375622959	-0.0003952301798267538	1.6391074657440186
169	600	0.02394648274267343	0.020631340402304993	0.8202202461377925	0.1802161489083869	0.06585810416652357	-0.00039523196750283085	0.6552927494049072
100	12000	0.025121041041696074	0.023554412651666596	0.2717710346858794	0.14013583521074807	0.19772230093235987	-0.0003952619564888806	5.419262170791626
195	3000	0.016229374160338914	0.01812582131351419	1.0232560853008694	0.09469957728286106	0.2502819343556699	-0.00039529808679977736	1.5123581886291504
42	3000	0.027040363651593423	0.020684410324320536	0.8726913169315836	0.19501808986750102	0.06793607870075132	-0.0003953123824214549	1.603550910949707
173	12000	0.024418178770875102	0.02150012754896163	0.48648497287196	0.1627672780145636	0.09309511059302825	-0.0003953225813417692	5.410543918609619
84	12000	0.023227277521177134	0.02234368991929851	1.1751321733575313	0.18785597656580227	0.31510165614334357	-0.00039532497046703845	5.391465187072754
9	600	0.01603998812318984	0.019961157408993117	1.1882417634059697	0.05781215154087706	0.3704597699880458	-0.00039533408132148883	0.5989799499511719
31	2500	0.024783763349940938	0.020728836506691502	0.38023040938809677	0.1721837869028225	0.19911103437728134	-0.00039535597343607704	1.391219139099121
86	3000	0.02271783236549613	0.016765139950617573	1.2992447093643122	0.2917964312249337	0.07948074315495468	-0.0003953654772909892	1.6085498332977295
101	12000	0.01722984282257571	0.016908204096486346	1.0772849617109563	0.16561047148089458	0.1313588666766905	-0.00039539169856806725	5.330152273178101
164	600	0.021389953745655943	0.02248083197099348	0.13065253340593908	0.05332825839797091	0.3720954221418121	-0.0003954005982416056	0.6277318000793457
7	4000	0.024788020669020867	0.019436852425801458	1.0585695652197817	0.2730352213108574	0.1982368076228151	-0.00039543825045599575	2.021570920944214
17	2500	0.023849663576633828	0.02160812059089532	1.2356797259953054	0.14560063299429138	0.06670230283490247	-0.00039545626837098475	1.3904881477355957
70	3000	0.017290348660266297	0.020627536224112918	0.9554859538596128	0.1642415260465226	0.32261166437405436	-0.0003954576463992793	1.4461967945098877
44	3000	0.025059800362926876	0.023661966778052518	0.6318928080642504	0.17113966161842759	0.3907991318477624	-0.0003954731089145681	1.6088483333587646
102	600	0.019190291793426347	0.02112547249334499	0.5698884950670083	0.12856414965044566	0.37264005824153806	-0.0003954842491161432	0.6191973686218262
6	3000	0.01760573597255534	0.019526451121982896	1.0910411635629624	0.1164908400772333	0.2479004310933125	-0.00039553031274944294	1.4921493530273438
126	4000	0.017536887471331093	0.01798390676499061	0.18420967969905244	0.2067306379598991	0.3813621841997837	-0.0003955321238401003	2.0012168884277344
184	4000	0.019535672286376586	0.018894912176527053	1.2410339625128186	0.2501788280588537	0.32228823480953117	-0.00039554607777062917	2.0001018047332764
199	800	0.02474110019543983	0.018698740469470895	0.8134826090207227	0.2878398874759261	0.3838179961616113	-0.0003955705364546115	0.7057948112487793
98	4000	0.02199260054641498	0.023878256944787377	0.2623314647588127	0.1665802479962733	0.31861021114047966	-0.0003955955150264497	2.0748069286346436
160	2500	0.020843781880571857	0.0230827559975827	0.1537210100833476	0.05760934607604244	0.26044694913288147	-0.00039559600465096214	1.3674960136413574
107	12000	0.01999389982422866	0.019350522365604982	1.4794743702936468	0.169923992954778	0.06972897043998269	-0.0003956124879327968	5.336170673370361
99	4000	0.017194618313613422	0.020191398354222227	0.890020261951734	0.20777993437413983	0.290081542837088	-0.0003956215548643674	1.899101734161377
97	4000	0.025408498135401476	0.02305666432081008	0.31837104394051247	0.2153805200118405	0.351355634034123	-0.0003956278755663461	2.0957303047180176
85	600	0.02034618538256011	0.018922164201841722	0.7658779276822267	0.20763720823804832	0.3955178503847074	-0.00039565527017322333	0.6285383701324463
152	3000	0.015171106262343966	0.01866270672229196	1.2412011454449705	0.07299793901057132	0.18452032491266962	-0.0003956652079915673	1.325791597366333
87	3000	0.027238580440718713	0.020231900136209808	0.9119135340837722	0.29599255248951833	0.15980637596475805	-0.00039569187666632486	1.6054151058197021
14	800	0.024128802441901978	0.019906598378726475	0.3638836160417828	0.22093121713256203	0.06674815996359182	-0.00039571022935124884	0.7098402976989746
133	600	0.01647370108269137	0.017811874731516165	1.1717473001974368	0.16863162625139727	0.37350720813354343	-0.0003957134644388778	0.6288807392120361
125	3000	0.0221082927542452	0.020679830368410555	0.4859602101965376	0.26485703396241045	0.271525927163705	-0.00039572839472494053	1.5938515663146973
174	600	0.02121487742541583	0.022550194151321028	0.8121302090419206	0.15275006591937712	0.32839787058517317	-0.00039575001254692606	0.6265287399291992
134	600	0.019358030747203818	0.02191758997278646	0.14181147953248507	0.055404834712513215	0.1893919919828564	-0.00039576378260637823	0.5741794109344482
15	3000	0.018560823319769184	0.016799688537741306	0.4949604743521556	0.27491437871477614	0.06252260156023591	-0.0003957966005719385	1.6801142692565918
157	2500	0.023201962374727443	0.021814046905974542	0.6450874477998118	0.29247338218163826	0.20297588694022178	-0.00039580298555372826	1.4620945453643799
33	800	0.020184740328421734	0.01922081116106952	0.13414109942516655	0.22710340061171924	0.3118295156062274	-0.0003958398673136727	0.7063338756561279
155	3000	0.02255476100276029	0.020192412830683966	0.36233084832282797	0.23778427456307438	0.20712218649104136	-0.00039586557604068235	1.6479556560516357
54	800	0.020459430885074473	0.023836297475406873	1.106447181042687	0.2681614383245114	0.3144827816733379	-0.0003959191721331788	0.653613805770874
182	3000	0.020074633971311227	0.020596283959143008	0.8194604550541333	0.150651757494016	0.21344384906730884	-0.00039593821277344755	1.608675241470337
46	12000	0.021186111865811763	0.021622551046850513	1.4995092394123999	0.2822661670581604	0.31066009109239545	-0.0003959885190032378	5.379506826400757
51	600	0.017274916202997564	0.017476950755791486	0.9115229242119869	0.0963626970472899	0.07705016084796064	-0.00039600095209969404	0.6058192253112793
111	4000	0.01769349820190593	0.018648631485083694	0.07392948770803726	0.05508106639238912	0.07182455974041588	-0.00039601905102177817	1.6942365169525146
188	800	0.019649535430662154	0.017780480416324806	0.566184847832689	0.2212988468366605	0.138465391565319	-0.0003960474668067322	0.7389178276062012
1	3000	0.02398711764164061	0.022197568986516432	1.46283044129417	0.14350235491368418	0.06303984300480094	-0.00039604793262362986	1.60630202293396
135	4000	0.01998742545745335	0.020878686775483202	0.12331937130265913	0.1718267847558263	0.2631506272576889	-0.00039606435934874245	2.0479156970977783
23	800	0.023446680187069517	0.02065603384206523	1.368494580647455	0.10075387483886077	0.23242324706348244	-0.00039612602391916554	0.700913667678833
0	800	0.02268528956944523	0.017469506802476865	0.16692551306365333	0.29234272615418305	0.30567545838298055	-0.00039612969742912975	0.741701602935791
185	4000	0.01893722968923099	0.02128428445308137	0.8416618573863129	0.20277740943617373	0.15894812304679234	-0.0003961712769874539	1.6674365997314453
178	2500	0.017423424090701176	0.021765946282703355	0.35642671918849045	0.10061866451373162	0.2421031140943521	-0.00039618402967467526	1.194875955581665
146	4000	0.018894307025645103	0.022014985543053603	0.8153439345690237	0.24295563734392084	0.35764789508441513	-0.0003961864278369555	1.8482475280761719
186	800	0.021283277525054187	0.016308777154079936	0.9873107474024334	0.08402897059986798	0.2247376362272837	-0.00039619266197079493	0.7410001754760742
116	4000	0.015645705154668788	0.0170465712034897	0.22502155793173828	0.2784435600682069	0.356673901059234	-0.00039620338202753436	2.044649600982666
72	800	0.019057083821260996	0.020891560107179904	1.1079652902759178	0.12020786114718186	0.13795733845237212	-0.00039626519743598274	0.6338658332824707
13	12000	0.018069883759138063	0.017810093983404662	0.31816771865755544	0.2309789806781105	0.11012241879359982	-0.0003962895883838466	5.395597696304321
163	800	0.018960582029128575	0.01870504958621029	0.9361003492874016	0.26705250817708004	0.3259674532242437	-0.00039629294947798416	0.7087922096252441
49	600	0.02590365945285885	0.018829294935038866	0.5159746087159149	0.07960903930560613	0.39317987548404043	-0.00039631720823179317	0.6223883628845215
142	2500	0.01533889562855666	0.021957496841734998	1.3410972446812932	0.0809373308700589	0.2645374101625798	-0.0003963365773736562	1.1590032577514648
159	800	0.019742544960694823	0.016221303680829028	0.8917883561165253	0.24544961346000277	0.18931902369239778	-0.0003964266051574561	0.7391369342803955
56	3000	0.018344469389953315	0.02386249933331777	0.5788902100104425	0.16123821722587628	0.2900402378042156	-0.00039647237745425663	1.3639051914215088
132	800	0.020960099914009492	0.01757334612141193	1.3785207382218057	0.19009949792412828	0.2597999311269944	-0.00039648109788874086	0.7115652561187744
40	4000	0.021431334440288205	0.02377112294544745	0.5321496662217001	0.2832305181282561	0.23581366278343519	-0.00039649804205217864	1.7411384582519531
106	4000	0.018222565978923834	0.021298786718688303	1.208976089489757	0.11477876432123767	0.09306299801168727	-0.0003965584933062303	1.4652366638183594
75	600	0.027454630771013816	0.02294270328733646	0.47782222048125794	0.29105801080695043	0.1133825272766734	-0.0003965607093464741	0.6273016929626465
41	4000	0.020048316857835036	0.021161380866206454	0.5813724167722254	0.20584672361667444	0.20775941794329905	-0.000396576482055831	1.964101791381836
187	800	0.024227964907289457	0.023296433777775703	1.133457171161919	0.2097516900523776	0.29425377399100733	-0.00039659608204169455	0.7396447658538818
83	2500	0.019097842653320582	0.021647178141574373	1.2273948354378255	0.21479363364020815	0.2226010600892906	-0.00039660717963074446	1.2122175693511963
118	3000	0.019656560794440208	0.02270307579745971	0.8725835515784497	0.2606952127681189	0.3213163196693048	-0.0003966260120981673	1.490936517715454
166	800	0.021412903423273545	0.021508922898045686	0.5994310803861608	0.20296620204714438	0.07640438944549924	-0.00039664748610035785	0.694922685623169
10	600	0.027214943335176177	0.022550775942430743	0.6722624784727499	0.12522495089523084	0.2777013422763161	-0.00039666481229871144	0.6228392124176025
19	800	0.018889429155750266	0.017264076394287713	0.7272319542253534	0.20408365157135422	0.3041090427673334	-0.0003967251034886265	0.7010972499847412
139	600	0.022634361363102765	0.022764449878651866	0.11166349866121592	0.24035897856764454	0.39825693245778576	-0.00039672853563169595	0.674309492111206
48	3000	0.019483998742750492	0.022484121189434752	0.28667416945673174	0.24985422670401708	0.34580949766710584	-0.00039675094964742924	1.4794549942016602
68	12000	0.015213409246549212	0.020476692621122332	0.2616261985054066	0.12552154861247916	0.19842820410119627	-0.0003967577033763649	4.117480516433716
136	3000	0.016039848984316502	0.019903557451483873	0.8248290526007472	0.2282020392796396	0.19134933994235176	-0.00039681310593441276	1.3510761260986328
90	800	0.019326451804732768	0.02251641021625503	1.3074039398249016	0.2317194182680239	0.3636339435244767	-0.00039684426330791837	0.6794548034667969
35	2500	0.01935978689735625	0.01974572577291266	0.33770008852081124	0.26792669525104745	0.05078028488207552	-0.0003969088068211939	1.3686261177062988
92	800	0.020910501694558215	0.020867304317356998	0.7406758142479007	0.1399172722089796	0.2530918152122542	-0.0003969272144126402	0.7101559638977051
43	600	0.021757882300426835	0.019703700674662244	0.062164739413444414	0.28918963079082743	0.2385449458512831	-0.0003969293284200768	0.6249730587005615
170	3000	0.015426671296160824	0.02393166128975563	0.07763953762852716	0.13374443376099993	0.3885315615616509	-0.0003969522772943493	1.3784241676330566
161	600	0.0180597070343001	0.019212352326096676	0.07891423314319593	0.15122088900083935	0.3033417332347241	-0.00039695587658576686	0.6439065933227539
120	800	0.020553563497791062	0.02113028769022657	0.5657482095147773	0.09527350737767547	0.13644246070299523	-0.0003969770972873383	0.7141578197479248
60	600	0.020738525263435687	0.01994678895541205	0.716686579181839	0.2054290358876591	0.14490914305258595	-0.0003970779372608593	0.6238222122192383
55	3000	0.018325383096023974	0.02232278424236663	0.8512575024683614	0.26289620029850497	0.2505264040683877	-0.0003971019005039777	1.359571933746338
37	800	0.01713322923279338	0.016808048019410483	0.800386812911705	0.2507310166606979	0.07114286656423785	-0.0003971026838443391	0.7606532573699951
144	4000	0.017785732787113456	0.02091998624425285	0.8445753622877668	0.24554359437779405	0.28417536590596376	-0.0003971175292551293	1.7424473762512207
26	600	0.020122647680854287	0.021065887556377144	0.35500431834255836	0.21779043929612846	0.25844693734076085	-0.0003971339817042079	0.613349199295044
145	800	0.018050765176441073	0.02227381571040919	0.5827905372840707	0.17278307760094702	0.1518445010858179	-0.0003971365660971847	0.6034002304077148
58	3000	0.01858367961606208	0.023723045521754575	0.8341437670995789	0.21151564536793316	0.27983854070848496	-0.0003971456617563284	1.4758636951446533
3	600	0.015689897176102096	0.018226253255394828	1.4522961850617506	0.26588148298940434	0.1933173829587539	-0.0003972526198695714	0.5736525058746338
63	800	0.020106650243328278	0.02115842554200704	0.5970895278840722	0.28676084105849325	0.19762129817019142	-0.000397266901098683	0.6786983013153076
80	600	0.015874881480655214	0.021636033327178457	0.4238807553417381	0.1361166454277104	0.24348484708648577	-0.00039732106734641806	0.6309466361999512
176	3000	0.017085740282506038	0.01991565848911338	0.37109293578706337	0.2725873418958995	0.16020776639221865	-0.00039734542809190487	1.3569087982177734
67	2500	0.01531964207168002	0.019405033914881114	0.8005233692449228	0.11028250147702835	0.11103963799622962	-0.0003973457125529519	1.0592193603515625
149	12000	0.016267238696749443	0.021588859245941602	0.7524954311053955	0.11487251836529226	0.10586183975471476	-0.00039744710056302334	3.6556475162506104
45	800	0.018957973750762205	0.019013067964762067	1.4759721144319808	0.28224411871225996	0.10833254435441025	-0.0003974912114484675	0.6963508129119873
88	12000	0.019535061596728985	0.023803077521808585	0.12868655927763523	0.2958549360492941	0.33825469817072273	-0.0003976479287529725	4.575301647186279
65	12000	0.016124771141816253	0.023593896719303144	0.3943684106004129	0.24225063815474868	0.2946525814173554	-0.0003977686479302825	4.2547876834869385
38	800	0.01957940183584995	0.02124299019186185	0.6214676621652914	0.22711463689503192	0.13618726746537155	-0.00039800079547818064	0.6317324638366699
93	800	0.016198875692070788	0.02299665610487816	0.9868294551194078	0.28079283893065016	0.34047389352959156	-0.00039801317295848603	0.6349151134490967
168	3000	0.016396454927381926	0.02208367030605627	0.7563358736298579	0.2031028223438674	0.10803040399158322	-0.0003982715614725388	1.2378299236297607
28	800	0.02072485389125877	0.023303877456207583	0.3768470874484698	0.1672227533747404	0.18394485412994865	-0.0003982784026447087	0.6299340724945068
104	600	0.01604786456196108	0.021573600502338842	0.8447734509562056	0.05478103104353134	0.10286986156481423	-0.0003983694466641388	0.5381901264190674
128	12000	0.015093035353977945	0.022663263471553195	0.5574336823554458	0.21304083185890715	0.1900920187522515	-0.0003985217836931922	3.7058255672454834
69	4000	0.01939857537109161	0.023334287434152983	0.21484948021656547	0.2770693590861534	0.1612626721954036	-0.0003986772453427033	1.6321406364440918
172	600	0.01759936120850418	0.022593099148614383	0.8443573836620974	0.12363013796923077	0.18867125364158616	-0.00039890268051514193	0.5693979263305664
167	600	0.017374146810441363	0.018808911283496394	1.070455004409534	0.23024682733400714	0.15234420564875745	-0.000398926843531656	0.5986471176147461
20	600	0.015115388039308056	0.02094217977580346	1.3090575728284293	0.18260883176604603	0.17700943171207123	-0.000399021396391073	0.5404965877532959
197	600	0.016735290415651916	0.02260577700852662	1.4694086391165528	0.24886185088904517	0.1786626769625121	-0.0003990279369769282	0.5449538230895996
143	12000	0.01650943108222405	0.021266819050444665	0.47446344520442546	0.2844980818536261	0.10739847992798157	-0.00039922390711166837	3.7057900428771973
50	600	0.0205149328018529	0.023308026411419276	0.4419930021110509	0.20596178287230538	0.2524870316810785	-0.00039925989406549314	0.5787153244018555
179	3000	0.01575756196080007	0.022417268849917522	1.292255710515308	0.2628564363271542	0.08606412672802076	-0.0003999313791931188	1.2113091945648193
147	800	0.015221439111520888	0.022388056885626166	1.0511051661486706	0.27998871607648096	0.12845809095331873	-0.0004000482576451088	0.5920765399932861
78	12000	0.01711874119335252	0.021702545109100496	0.15900565294712918	0.294710039928284	0.13343497327406892	-0.00040080513508774	3.990171432495117
57	600	0.018347601750476596	0.023881693951993382	0.21705553717643727	0.2844293734156667	0.2216980992029367	-0.00040160942505178	0.588798999786377
