	num_particles	process_std	vel_std	measurement_std	res_g	rotflip_const	mean_test_score	mean_score_time
2571	1000	0.26679636614989605	0.2114279841088845	0.45207604249563005	0.9173216822666521	0.1	-0.002500901575353915	0.7114832401275635
1173	1500	0.41543051699465755	0.531676856391095	0.42502451146742104	0.0852278404869935	0.1	-0.0025014002843371987	1.0734784603118896
1183	1500	0.369674869738388	0.34853380392032246	0.381860886594087	0.9413866249642981	0.1	-0.0025015406084259767	1.0708487033843994
2538	1500	0.25642145715965425	0.5610732819918696	0.4520849470616828	0.8671478217479651	0.1	-0.0025017191523942096	1.0729694366455078
1147	2500	0.44312822023584264	0.2944258828667611	0.35889354387588684	0.06948311328175105	0.1	-0.0025019812249026593	1.551943063735962
2854	1000	0.3283809786019451	0.16813491397982422	0.4058911814194168	0.6243909175632483	0.1	-0.0025028048878842414	0.8450367450714111
490	1500	0.30822647949053195	0.6158411528128754	0.4304954062923544	0.09862050145131762	0.1	-0.0025035172499497612	1.0684723854064941
1700	1500	0.2966517569219112	0.6699821028629774	0.376280080660255	0.47405779254738345	0.1	-0.002503652612099159	1.0655834674835205
724	1500	0.34909507825446506	0.39260042007004875	0.36575547445103185	0.8293331573936973	0.1	-0.002503731397022148	1.0745022296905518
2336	2500	0.20745419010665384	0.38124235139083773	0.4888223267544002	0.866252403495938	0.1	-0.002505656013121845	1.2009377479553223
73	2500	0.32852003484292364	0.5393942566833149	0.29435953568533196	0.8409915052387936	0.1	-0.002507219951515093	1.5301122665405273
2868	2500	0.40621380847483446	0.6991936002800961	0.5333023299921784	0.40309970340875023	0.1	-0.0025072651461667435	1.5339961051940918
2645	1500	0.4412448630050162	0.4027088720181109	0.3881345886330019	0.9335164224348603	0.1	-0.0025073372873799515	1.0599889755249023
350	1000	0.3256896405994041	0.2653802598595304	0.3440539109232039	0.04505635864222579	0.1	-0.0025082156160534026	0.8442490100860596
2489	1000	0.3937847409138697	0.15850976054506435	0.49580401725055656	0.8317766788088959	0.1	-0.0025083971678001296	0.8457939624786377
881	2500	0.45769884235896935	0.5616218295176263	0.4862198628463765	0.37594944281163145	0.1	-0.0025085992709377963	1.5410435199737549
849	1500	0.3064371810326176	0.17700738568477273	0.4236887635419849	0.37418236892764123	0.1	-0.00250892119859968	1.0749597549438477
2793	1500	0.4223922823588341	0.2999000239903854	0.40105318208415147	0.7757144915856963	0.1	-0.0025095450827017918	1.0832643508911133
400	2500	0.35140560609746635	0.5023032526081586	0.47661154445760545	0.21575735022752707	0.1	-0.002509900238726745	1.538910150527954
2148	2500	0.45577354252483937	0.6950533756381992	0.5715883882074473	0.16774541158538647	0.1	-0.002509900273139338	1.5373497009277344
2078	1500	0.45806121667590644	0.15363715802697714	0.5056754471839268	0.8861462080462397	0.1	-0.0025100861632684343	1.0737054347991943
948	1500	0.43040759793255573	0.3078129786325209	0.3539479945958628	0.7768065506122678	0.1	-0.0025104213143937737	1.063148021697998
1436	2500	0.4093710915319782	0.5877461680021789	0.3809189361549298	0.08185911928168155	0.1	-0.002510610283026329	1.5345163345336914
416	2500	0.34806429872351663	0.5204586616973994	0.32277294808788315	0.9506132694920212	0.1	-0.002510847481720403	1.5677118301391602
517	2500	0.4553772374831302	0.6125398246518916	0.531544774889709	0.806151460891252	0.1	-0.002511604933097021	1.5647521018981934
358	1500	0.393335241555325	0.4384930762436666	0.5199766668487895	0.822575585830872	0.1	-0.0025118279063889772	1.0743553638458252
1731	2500	0.33663981305336066	0.20750301840236166	0.5586944737859681	0.5243053570873745	0.1	-0.002512258928781418	1.2012598514556885
2004	1000	0.3778276912095514	0.3168807330350948	0.4106340094334454	0.6123403083614581	0.1	-0.0025123726689591504	0.8437340259552002
366	1000	0.3660670796945714	0.3370845786032842	0.33062596378553166	0.501669587748956	0.1	-0.0025125119598395445	0.8559975624084473
937	1500	0.2372049333194106	0.15236339919718062	0.3787413363541282	0.7437900717137166	0.1	-0.002513289718943236	0.8980808258056641
580	1500	0.3337024935058771	0.40299988326238856	0.2810856273849077	0.8538564162588914	0.1	-0.0025140668024119838	1.0637297630310059
1871	1500	0.33244314081163995	0.5940117813952034	0.5207990204260543	0.8799820252941376	0.1	-0.002514090479442459	1.073028564453125
