	num_particles	process_std	measurement_std	Q	R	std_a	mean_test_score	mean_score_time
327	1500	0.020451518567377855	0.03986222244929108	0.2958657996767715	0.0812412022599743	0.46678229561448	-0.0002196376589491141	1.0357117652893066
2415	1000	0.015515584439232047	0.03732318660524832	0.9458654493673376	0.0489593951011114	0.11431263920593279	-0.00021975509864472558	0.7740342617034912
499	1500	0.019292812693475044	0.03566261623576159	0.37768004931349275	0.09634766106132384	0.3767998255075391	-0.00021978289740238742	1.029064416885376
1292	1000	0.004918536278589872	0.020538828696073184	0.22459099348821443	0.08194214264318238	0.1693393267220402	-0.00021980306035525071	0.8465583324432373
1093	600	0.020282473163789543	0.0397998798050231	0.31259585232355275	0.05614564356537956	0.3639498691574642	-0.00021990338782161884	0.6731452941894531
786	1500	0.012189164180418651	0.03312437133145958	1.0068611974115347	0.05976251175102754	0.26848254239702013	-0.00021990605397564976	1.0472078323364258
1051	2500	0.023339043393529917	0.03147814699403288	1.0317590395683651	0.07877844949225779	0.08261867080662903	-0.00021991882988641216	1.4339909553527832
1732	600	0.006206014689516506	0.03345281902516604	0.6035264261313331	0.09705019002338758	0.1794633379612247	-0.000220079771726776	0.6280257701873779
2641	2500	0.01213399257508297	0.038454103769321124	0.567962548820781	0.03093378082879574	0.13629577022984807	-0.00022010697087949534	1.2340011596679688
2619	1000	0.010785599548545603	0.03306674237398978	0.282969510091951	0.09882240552170612	0.5048081120254468	-0.00022022104132162228	0.8431577682495117
780	2500	0.023632443009039352	0.03805993221002121	0.4731470632220861	0.08506233012368958	0.331664800883182	-0.00022023701068671093	1.440373182296753
84	2500	0.022257923600795773	0.028392889717073887	0.08661853228756534	0.06384438273575574	0.21742003068072924	-0.0002203010468736925	1.5413775444030762
2133	1000	0.007497284320554385	0.022127714309202955	1.4111507882493426	0.08866198257441252	0.13610984960908498	-0.000220413837503463	0.8582680225372314
2306	1500	0.01067345485747018	0.031721058573212585	1.0381595461498818	0.06634978494594693	0.2678487730975582	-0.00022046747072097857	1.0572819709777832
1345	2500	0.017733842474525655	0.035859786291969356	0.48792014085864743	0.0792667458187392	0.37608842605962944	-0.0002204920741091692	1.4479310512542725
1251	2500	0.007997587778019784	0.03646195454637893	0.6933101687406749	0.05643771418372821	0.15488728832285753	-0.00022050878536747408	1.210620403289795
1830	1500	0.011334934314551993	0.038222651667946486	0.8432896680106811	0.04671027477261701	0.1419616893407385	-0.00022058008238295693	0.9148435592651367
2385	600	0.020422812725921856	0.03993076966190523	1.119556602435264	0.03871844125941547	0.116103161667482	-0.00022060466399897972	0.6495516300201416
943	1500	0.010423234241198547	0.023336886886341883	1.1142063942449913	0.04412915335650555	0.11494249868063644	-0.0002206398709308302	1.0665433406829834
237	1000	0.007155524692614724	0.030056126057016387	1.4438777121093491	0.08655476812526462	0.2654519361465826	-0.00022064840954009755	0.8481969833374023
1965	2500	0.02211042955967069	0.03587035290565273	1.2895442374188562	0.048720527922514606	0.12437262367628671	-0.00022072823403626528	1.389500379562378
1754	1000	0.005514048798042807	0.03689721670529096	1.4415467222698588	0.0887232329443261	0.32635296514982554	-0.00022085794808066617	0.8310360908508301
1641	1000	0.01156631799502647	0.02166310615179078	0.4232276980302809	0.08878702690938742	0.09890914484392237	-0.00022096457917731581	0.8529183864593506
218	1000	0.015668237156766518	0.038081788835637786	0.6419351295714398	0.08143796537697416	0.38738119791475367	-0.00022097448802487103	0.8359658718109131
1215	1000	0.008432763819575854	0.022458762850136434	0.16627747694698672	0.08109849312293363	0.28824751387865083	-0.000221059914519108	0.8625595569610596
765	1000	0.014902924835948536	0.03782631219842883	0.636672406107993	0.06271938356254425	0.07725762946711423	-0.00022111483436803377	0.751579761505127
2608	1500	0.005597035591761201	0.025527128344173942	0.3557497984160717	0.0963092998722701	0.13034179676115218	-0.00022115067680923746	0.9493472576141357
698	600	0.018975511593984258	0.03133725499057939	1.3810611660896035	0.05476731495719542	0.10557541383067615	-0.0002212573690847491	0.6738145351409912
2383	1500	0.01492046155478062	0.03691962144206993	0.48105188738649335	0.08459486820052069	0.43473156752641695	-0.0002213182539935863	1.044036865234375
2856	600	0.02410189764257457	0.038852922683349646	0.1797138035533325	0.06672258957607803	0.39123892131906335	-0.00022141355335410402	0.6789112091064453
2483	600	0.0043496842529442345	0.03269472247503721	1.2138486204962542	0.032409534627282174	0.16262787307892937	-0.0002214554621139356	0.653414249420166
510	600	0.010176083539254385	0.034709164467462014	0.043194726173477846	0.07153768153461464	0.5513911707057909	-0.0002214655926433939	0.6656560897827148
1729	1000	0.007948222871300325	0.026402222285708474	0.79026086833733	0.034658690650618336	0.17117586298909793	-0.0002215071031916553	0.8488326072692871
2022	600	0.008221210089437197	0.03796109979571094	1.1070373045951456	0.09477989176821316	0.18243394477903196	-0.0002216056026185427	0.6261861324310303
2129	1000	0.024495176931319012	0.036688269106576035	1.0211717161857956	0.09123744370736359	0.1600661266142723	-0.0002216710646458992	0.8282475471496582
2179	1500	0.010839784365778152	0.03341288519671501	0.4869552568134251	0.07078683573294667	0.39534415647909027	-0.00022169741321357946	1.0653698444366455
281	600	0.011136720290038978	0.03198316351434489	1.0758245536847117	0.03171823147026778	0.10955420083644052	-0.00022173697845864486	0.6485166549682617
1448	600	0.010957578555685438	0.03283607804428999	1.227234581374814	0.08109646515788377	0.2589416773528921	-0.0002218388854753324	0.6792383193969727
1278	600	0.020563922378940853	0.03228171696711784	0.5215429446450532	0.02657097927555048	0.05480049223663535	-0.00022187112119206607	0.6629452705383301
2556	600	0.00984006790216598	0.03772634974169019	1.3606398083427074	0.08027858303621238	0.14293143755696322	-0.0002218934218830408	0.6198339462280273
2118	1500	0.02014912618711566	0.03871076150944579	0.5495055197168139	0.06786040379147042	0.3664381305030741	-0.00022191921019063972	1.0455760955810547
526	2500	0.014968500816133148	0.03880492728806729	0.9052486328211234	0.0769937825164472	0.3694965013509877	-0.00022193059284592465	1.4247534275054932
70	1000	0.00831428962144665	0.02525059673811392	0.20126852395255926	0.09828093163867527	0.3717542752442732	-0.0002219401828270739	0.8592793941497803
1312	2500	0.005859100578306896	0.030328837633118354	0.7302351875597515	0.08615096395252281	0.35343225851277893	-0.00022202338716939413	1.47249436378479
2644	2500	0.011270306538271836	0.021738814135572264	0.15063796483398667	0.0314411923149653	0.059319382194209534	-0.0002220264069441408	1.4452183246612549
2323	2500	0.011559235798967513	0.023485549726456216	1.4994005183650656	0.09664098656256798	0.1252432385143048	-0.00022202945435279605	1.488556146621704
1774	600	0.012966114383611857	0.03904789950477047	0.729290384715029	0.09997883789263756	0.44715979701308284	-0.00022205980989463078	0.677933931350708
2687	1500	0.013132917026636779	0.03284536554954445	0.10421146381643077	0.09997231050119196	0.5848091878359524	-0.00022210069127049094	1.0612781047821045
1014	1500	0.008035056753918446	0.0302067021237584	0.5591264807443898	0.05600395818581065	0.31883397912149886	-0.0002221304526484382	1.0594439506530762
1677	1500	0.005987795796491882	0.03837834565336409	1.4788317278893486	0.07241115150670371	0.33062681826701135	-0.0002221405626256555	1.0246789455413818
2462	1500	0.017682525307825103	0.024656049678321093	0.9056464069234952	0.09957159710514868	0.10188117483867237	-0.00022218718281142428	1.091923475265503
1265	1000	0.021760980768988105	0.028008499791409104	0.07147444038478912	0.09412755188485086	0.2731432490285708	-0.00022226008966107138	0.8879122734069824
2290	1000	0.019472936503793753	0.039329781566960376	1.4743646074299788	0.03658505686554078	0.12190520919317699	-0.00022226544901559348	0.7902588844299316
1427	600	0.015224171838159557	0.031480060784133373	0.6330296939303829	0.07464593186365004	0.2939941715048121	-0.00022229237008940304	0.6937963962554932
2502	600	0.01033677349346495	0.03362405358013754	0.9013725536902151	0.03881874468560782	0.24781582885862435	-0.00022229490110606517	0.6798040866851807
2250	2500	0.01011558303186431	0.039132655809617695	1.392664316996189	0.07395633122386341	0.15658486846912906	-0.00022232874759633273	1.214921236038208
2475	1500	0.021087076835199916	0.03764097912722511	0.5079201261396202	0.06117435025649997	0.32626383131446707	-0.00022239306224208416	1.051565170288086
1638	1000	0.02313587747636682	0.0396854464780103	1.494573620443221	0.06052078037830013	0.10719277747932285	-0.0002224724207323017	0.7882013320922852
329	2500	0.012121777112276758	0.039342472229916804	1.1355905863033744	0.050429701625155574	0.1302546339446305	-0.0002224916045425351	1.2172505855560303
37	1000	0.012361299543927586	0.039104732796516384	1.473719047650107	0.06563790094757146	0.3050311575652213	-0.00022250397710327823	0.8347718715667725
611	600	0.018820325179818354	0.027573407140499363	1.2567814428515984	0.050436861363423985	0.04191071217332018	-0.000222566393300878	0.6824114322662354
700	1500	0.007681532177002857	0.034393695883753045	0.3032898675511027	0.09692746376973951	0.5410009797974235	-0.00022274032482293043	1.0398201942443848
1269	1000	0.023703770756502512	0.03389851674331883	0.9955790632211773	0.06372090768918384	0.04181590103808177	-0.00022276767276375767	0.8173184394836426
210	1500	0.006781704873541938	0.039540119951606306	1.1989665002392274	0.03038501707157169	0.25382645640663254	-0.0002228117189800723	1.0101063251495361
1183	2500	0.006129275272919372	0.026776246085757474	1.3353616577213525	0.060323042231743784	0.1046952562825321	-0.00022285783089562221	1.3081743717193604
1248	600	0.012315060160001983	0.03188150179821413	0.08129568643437235	0.08799527794581324	0.5820944898943383	-0.00022292493611846217	0.6877176761627197
1367	600	0.01356170540743435	0.02191248966881516	0.24164474094379412	0.06436351204177587	0.17090878407351556	-0.0002230033014109205	0.7045228481292725
2196	2500	0.013983723096298863	0.03343318512946374	1.4845983299307437	0.033807664823749584	0.16456859084283285	-0.00022306418714063535	1.4205820560455322
2352	1500	0.010938873682778644	0.025424363132959808	0.8270384691054249	0.09191743985200171	0.2464327222708642	-0.00022310389406485212	1.0816137790679932
1237	2500	0.019131012403941557	0.02730600314770071	1.1863753589873036	0.08329974698277337	0.12416019856536545	-0.0002231996482288378	1.5030865669250488
1307	600	0.020339080696156836	0.02724489325278754	0.08823382514404784	0.09754413031663717	0.3009189228311351	-0.0002232058182464955	0.7121474742889404
2408	2500	0.00886520931152797	0.03956569883938216	0.551805665515908	0.026130318115788337	0.3358806265186188	-0.00022329494226410235	1.4240567684173584
1723	600	0.004982969333657451	0.02359314766702927	1.4584411033226257	0.08255314333475086	0.18808629269526828	-0.00022338382282349278	0.6939640045166016
655	2500	0.024057417254091253	0.03866778455630564	0.7259528351635237	0.03247551149928185	0.1935526192708677	-0.00022340267485043819	1.4301295280456543
635	600	0.009091495852868905	0.03170282905189378	1.1037104414612404	0.06670213969759736	0.27953299315942914	-0.00022344085212172018	0.6932899951934814
167	1000	0.02382461126314672	0.03312917068654902	0.6451157880002684	0.04014421043151145	0.10448833386526996	-0.00022347661201470295	0.838308572769165
1904	1000	0.015521359379593083	0.02768647401947067	0.863647453627056	0.026414963397629734	0.08747349701617245	-0.00022348578454738785	0.8317978382110596
2030	1500	0.007085278526620746	0.02513772561580656	0.3862626035076415	0.03507921825352656	0.23294836203719435	-0.00022349292188529756	1.0811936855316162
395	600	0.020331587831136543	0.03819575607437826	0.5573107707679218	0.03744557597024376	0.08648140614351085	-0.00022352989645931434	0.6460094451904297
790	600	0.0062012155015096545	0.03697640781716836	1.3081367756513382	0.05057789816375305	0.28308706186767546	-0.00022361974237892105	0.6719353199005127
1120	2500	0.0048785252744716545	0.027341187753513282	0.3504642049971588	0.09489152331894118	0.15577935576755564	-0.00022364558192180392	1.2671372890472412
718	1000	0.021958133203622828	0.030204611161238022	1.1243935905435742	0.06974634938545843	0.04721546923900327	-0.00022365080392152295	0.840569257736206
577	2500	0.005874796241832299	0.02584326376998943	1.4040725849298437	0.025371568370886364	0.12487111639281726	-0.00022378137835648128	1.452003002166748
2107	600	0.016870344100541817	0.025475423550209833	0.9040535782615312	0.0764685889203638	0.07529106479958818	-0.00022384671560597157	0.6941838264465332
165	1000	0.008901393278437017	0.026827696414272725	1.2271560866644255	0.07396697303211011	0.21674548955604614	-0.00022387477314300629	0.849785566329956
1769	1000	0.02345130892746756	0.03115635157037593	0.08986380658006154	0.050253365424361846	0.31712484994002677	-0.00022392317579365503	0.8852221965789795
80	600	0.009794720209818211	0.023892243838480126	0.20379001726276566	0.05110224083166426	0.0610056364452864	-0.0002239270729160865	0.665215253829956
719	2500	0.006682356319025326	0.029720306876990746	1.2965500858357608	0.09032249022261016	0.29264545740862946	-0.00022405635878580007	1.4772155284881592
746	1000	0.01147571851839763	0.0338660513813794	0.5834235950980984	0.0878213805141633	0.4145910604697112	-0.0002241678221602038	0.8532087802886963
2283	1000	0.013190121164333978	0.03232029133427103	0.44443218972548904	0.08509932486502603	0.40309669938247367	-0.00022419549009111876	0.8544209003448486
2388	600	0.01371567998911559	0.02802764731367747	0.8109727972435401	0.026493627844346244	0.13352138609987438	-0.00022420381039931568	0.687326192855835
1224	1500	0.016628147837460822	0.029203619983486803	1.0301908533022237	0.0426201106190858	0.13519580748330062	-0.00022424841173838552	1.0461845397949219
1438	600	0.004390607042038625	0.03586385200919256	1.011149304373873	0.0750090426455	0.20741659306757426	-0.0002242598752907565	0.6317458152770996
1683	2500	0.013113545146716178	0.03823490047400227	0.7702623256768023	0.03313681786261919	0.29178079442859756	-0.00022428150142044507	1.4356818199157715
2858	1500	0.013201424382873896	0.03214178888626246	0.5527759751504164	0.027274476905405385	0.04080425259567302	-0.00022431538886120614	0.9404246807098389
1793	1500	0.021508701015824735	0.03141279603594805	1.1820998128399798	0.04197916360634973	0.08061483079263895	-0.00022432010647564966	1.0376613140106201
2419	1000	0.006078337601255347	0.022379574859034072	1.2974306320592524	0.0717606849080018	0.15090074798580486	-0.00022434967186128716	0.8544178009033203
1077	1000	0.013546360706182554	0.03259219937898071	1.0710643645918	0.09076087771754579	0.30603569272594283	-0.00022440390409697697	0.8541061878204346
355	1000	0.008213940709564162	0.03966349622845369	1.038642952715307	0.09405816990076385	0.18685156856806198	-0.00022444847669136168	0.7458689212799072
758	600	0.022612329298339034	0.03966156491566067	1.0947788970657668	0.036775587727306304	0.17539070265414475	-0.00022445770522974953	0.6674394607543945
29	2500	0.014376004933701742	0.039012842954913654	0.2771789726244558	0.04028337531248777	0.45635703633893004	-0.0002245320869333593	1.4331259727478027
423	1500	0.01899012772766609	0.03866579460824886	1.36727126017516	0.09304239192165559	0.29937319018096425	-0.00022455831627011486	1.0342309474945068
1757	2500	0.02195844644444501	0.03038611690141345	0.05193381576815144	0.07274657928289005	0.411160105583802	-0.0002245594911216906	1.5409002304077148
1347	1500	0.02336051001042847	0.027659415708699682	0.5338401987248425	0.0644540624901029	0.046497801459707166	-0.00022461617408409812	1.1113629341125488
1600	600	0.010283665031263323	0.031004596317989023	0.829332639995367	0.02975000089625798	0.2111615925185376	-0.00022465939424997825	0.6835501194000244
2566	600	0.0058760615053818676	0.024796484393002173	1.031887600759827	0.050224306959563925	0.20060907653902776	-0.00022467940553200748	0.6923501491546631
1131	1000	0.01785216582758519	0.038723827633473804	0.5402958548432681	0.03360915075488035	0.0669528630493665	-0.0002247121716299374	0.7669527530670166
893	1500	0.01533873946824604	0.034729428643024876	1.1650578827999534	0.09051418503473568	0.3137823101700832	-0.00022477658024146313	1.0624916553497314
1801	2500	0.007481006096445788	0.035052845677681736	0.9941934442558197	0.0677828628145428	0.1444632536542952	-0.00022477765989972073	1.2211050987243652
418	2500	0.024720949147791712	0.034651212441770496	0.03294379509254936	0.04034252202114315	0.461969751342651	-0.00022479163231509052	1.551851511001587
1453	2500	0.02017311774332272	0.03573394390293042	0.26059314774639974	0.036817955879481355	0.3501399751454569	-0.0002248329770129345	1.4829773902893066
1640	1000	0.021928329974825734	0.03748188982382579	0.9437553680368072	0.040495566819655215	0.05399441668545664	-0.00022488675044605747	0.7857456207275391
551	1500	0.02396149162667934	0.030591775287926122	1.1954929641738277	0.09525013122651069	0.09099503526443106	-0.0002249206159206143	1.0670979022979736
2343	1000	0.009068314139624141	0.0390615380578103	0.45214238292040315	0.06789205064653983	0.5125115955143638	-0.0002249317450496458	0.84035325050354
1630	2500	0.02192685535599529	0.03585356096720856	0.42982412504330786	0.044595490613405314	0.28480303012664393	-0.0002249328769139834	1.479123592376709
493	1000	0.004546532862761479	0.029651375717179365	0.18448316670183568	0.02769980202234431	0.38750221355381	-0.00022515432558487187	0.8461532592773438
979	600	0.006941938876566401	0.03210564536901947	0.04616068610406273	0.08619104330228838	0.5740471447308224	-0.00022516814243340823	0.674685001373291
321	600	0.02327611733745666	0.03659952964619716	0.8788555409896285	0.03479835347365896	0.1511962019634708	-0.00022517911893593707	0.6765947341918945
1866	2500	0.009630875572551757	0.034599533729939846	0.38910083970831905	0.0481524738958391	0.42069357751277303	-0.00022530871768115408	1.462005376815796
856	1500	0.011178719458836505	0.03781214866011494	0.9653120289901085	0.06908120189514905	0.37214541210251106	-0.00022532894600515034	1.0471653938293457
2216	2500	0.017046414494343652	0.027739976700011278	0.9507244267949584	0.028020031598260827	0.04653369782111151	-0.00022548033653328815	1.4224021434783936
1512	600	0.012246555270582512	0.03943012312899592	0.7170141948037418	0.04976515527444579	0.3655553360026921	-0.0002254842574933019	0.6722426414489746
2311	2500	0.008084673195100832	0.02637964633307164	0.17874466365528696	0.040283502656438486	0.37627737276015044	-0.00022553651075479363	1.5084996223449707
1556	2500	0.008461545432057755	0.023610547723904245	1.0919475534238574	0.09193066457029217	0.043727309098906375	-0.00022557753711369792	1.3473138809204102
1081	2500	0.006699220166621536	0.03278281432999751	0.5409327062191245	0.09971657822660066	0.17085215402496917	-0.00022558157569002417	1.2357144355773926
2438	1000	0.013665510160681488	0.0222744491119271	0.08820873816068574	0.038105421111513944	0.22703207083418708	-0.000225612497167565	0.8869397640228271
1833	1500	0.012016123360521248	0.035574490535052315	1.3551292510103579	0.030457338529100875	0.20449818649699894	-0.00022564017484292553	1.0362823009490967
1281	2500	0.02482591124077849	0.03371707210759315	1.0674308912804258	0.07696313511365338	0.1589344466687974	-0.00022567114404415463	1.4926798343658447
2345	1000	0.0071345687721082246	0.039732150825878707	0.19183689805736287	0.0749484207459059	0.6950905554158637	-0.00022568127287724034	0.8394091129302979
266	1000	0.01110886332890134	0.03911111228965446	0.20341350116725	0.07591580970288517	0.6164368972361323	-0.00022572919405678044	0.8349955081939697
753	600	0.018740491909475465	0.032211487505855126	0.3259310713921453	0.05534398630979914	0.3245539688102835	-0.00022575068759999619	0.697678804397583
360	2500	0.009238371730876606	0.02917415783223884	0.26372115107390726	0.049378549594315715	0.38764036359792603	-0.0002257617522479224	1.4895734786987305
1404	2500	0.022165040138873895	0.035623134619802814	1.2969596999602764	0.03487328239405395	0.0545033309152563	-0.0002258083163165068	1.3390722274780273
393	1500	0.00962814079922817	0.03973819221235342	0.6648002099547978	0.06591541232258999	0.4598199287366211	-0.0002258348283465452	1.0480453968048096
2150	1000	0.023428481440628892	0.03058197865712367	0.680977011873147	0.06334078922894212	0.13979884125020325	-0.00022584829809747914	0.8827478885650635
2745	1500	0.004979291679246504	0.028352307846628504	1.2086288819093818	0.0822005838460812	0.27625061562981257	-0.00022585391255451097	1.0717942714691162
2114	600	0.010778497078286162	0.03743612741728862	0.9468577366767357	0.07229796257781085	0.3692165353575994	-0.0002259893787805181	0.6814782619476318
2804	1000	0.005375079120188719	0.024169584191143942	1.0692425891620634	0.04248046567144431	0.09675170063130745	-0.0002259949815403361	0.8123252391815186
335	1500	0.020181988631426284	0.02799127326853014	0.6128579697085333	0.03900940697239091	0.10055584288655736	-0.0002260641055826742	1.0799891948699951
2004	1500	0.0060893693675808675	0.023111182875094373	0.04561544817437378	0.09286776870095548	0.44465376895587516	-0.00022615631057225556	1.089052677154541
881	2500	0.018887446059103523	0.0370730641505421	0.6460282554536515	0.030530986144059306	0.25290716031297816	-0.00022616101465763134	1.460259199142456
1374	600	0.00857948770050037	0.028230738897706678	0.14629599861579073	0.09786607469088501	0.5279839610778454	-0.00022616320470280393	0.6969058513641357
2819	600	0.017273070610226808	0.03775442826748593	0.3283882514453227	0.03967972072224244	0.3823796321054296	-0.00022618251453217775	0.6837601661682129
1746	1500	0.010967066765902981	0.029304500383635218	1.476032435308792	0.03214560109960994	0.15039216059742902	-0.00022622474676251567	1.0510218143463135
283	1000	0.005066761525698585	0.03257453183254514	0.3835952289226056	0.08464715679936201	0.4929470371033738	-0.00022622809854997125	0.8514585494995117
1953	1000	0.012834053759148867	0.03805688458263899	0.27670314810450813	0.026160238261515742	0.11016374502519646	-0.00022625100097977874	0.7475788593292236
1137	1000	0.004763644018153726	0.02233974464731897	1.4031419722511957	0.06951190485211292	0.1478135812930579	-0.00022626350904038792	0.8917405605316162
766	600	0.024241743595598605	0.033191004201510735	0.507396119541244	0.03382216950857514	0.10674755836102628	-0.00022627234217847026	0.685584545135498
1169	600	0.019976484030474147	0.03953003468291173	0.9317884113875042	0.02769498158222665	0.15796600714153958	-0.00022630163247994097	0.6542880535125732
307	1000	0.014196487971334153	0.037796423318693526	0.6473081836395305	0.032270485458478576	0.08390354015065991	-0.00022639573723023162	0.7490859031677246
1536	600	0.011696008721019802	0.038279743672442905	0.04121939702593362	0.08296574711952773	0.5123610951034231	-0.0002264494146459058	0.6537513732910156
20	2500	0.023517740065693495	0.03783265751732276	0.6732728488219104	0.09532248025003473	0.35898482355454425	-0.00022645879202463077	1.4773733615875244
290	600	0.01991727389520258	0.0378891374075031	0.2861519831232161	0.0694338698560789	0.455344662526972	-0.00022647213470859323	0.6877462863922119
2793	1000	0.022240377194145317	0.034200663211655886	1.1196217301408051	0.03697720492674142	0.06056988320143301	-0.00022647831397614793	0.8155288696289062
688	1000	0.009897719072192666	0.0263039379120971	0.5769884161904647	0.07093833645974881	0.29061325179562203	-0.00022647972625382655	0.8798305988311768
892	1000	0.008464237613782236	0.025929248245015662	0.2713305683687063	0.03235796808069209	0.2907816038148958	-0.00022648814325594352	0.8756840229034424
2450	2500	0.008327324371832668	0.03352803261201083	1.3568588190134263	0.07266703710115396	0.31149727070537114	-0.00022661236704491159	1.4688923358917236
1339	600	0.017882245617231438	0.024257161645515952	0.9842307845819084	0.09860497300422472	0.0999392947508791	-0.0002266199197643344	0.7084453105926514
450	1500	0.02483143462363054	0.03371149081843834	1.2197131401402053	0.054010737832249384	0.07635164386459689	-0.00022664811640915952	1.015801191329956
140	2500	0.01970577647629176	0.027263881436068883	0.24943559961789782	0.04995281209674443	0.20359458679122136	-0.00022685800438440191	1.5245308876037598
2480	1000	0.012603013006693687	0.03943019840959505	1.0442255265961922	0.03857113848551989	0.29481544436694834	-0.00022685847288715896	0.8414876461029053
2437	600	0.012066387116265884	0.026567007543119622	0.6948036003161461	0.0451505969007131	0.19824228484716222	-0.00022690279099769848	0.6986236572265625
1689	1500	0.014129129969665487	0.0319136237319852	0.040077274899235356	0.07955156724110493	0.6487714991889614	-0.00022692447050253332	1.0747430324554443
1932	2500	0.005180363453059941	0.03671627740578806	0.1889173220506802	0.04597975189575146	0.582629169782703	-0.000227145947890707	1.4435687065124512
2613	1000	0.021797645527181754	0.026303534487770737	0.5657753850675803	0.09452360588091455	0.12960520555129432	-0.00022735647200983317	0.8961892127990723
956	1000	0.005697811550438533	0.023286400236470967	1.274468294662216	0.09116973140976506	0.11109405154661067	-0.0002274546036843501	0.8191318511962891
1393	1500	0.021199746172320427	0.03246487197271318	1.198561640874709	0.02795578966670656	0.0778161349461062	-0.0002274555939225772	1.0309855937957764
2529	2500	0.016626741366246083	0.03346190083557944	0.3354579097210471	0.05787668645916899	0.39883398696229355	-0.00022746356451908484	1.4917728900909424
1389	600	0.008401290589911275	0.026802690397780656	0.11259744146218206	0.04462217050132032	0.4303358387834854	-0.00022748390399354032	0.6984672546386719
689	1000	0.008155081724964871	0.023120819458727557	0.7196046895922259	0.06491694717284394	0.20255089156079173	-0.00022752764055858406	0.8669874668121338
750	600	0.023539908821601865	0.03860838552182562	1.0190529250341176	0.046149408810902987	0.06030390180652525	-0.00022758493947857878	0.6495718955993652
151	1500	0.018065495465196105	0.03434443626504445	0.9603684916154293	0.09469729523293072	0.3248267626489074	-0.00022764912149078728	1.0652661323547363
434	1000	0.022759665128451217	0.03500974562911229	0.1537558264330874	0.04849468721003647	0.3934132914814299	-0.00022765328744995725	0.8662192821502686
134	600	0.010151179946636269	0.025276905891610264	1.36946370999609	0.05780125853022264	0.1587327157584901	-0.00022768661485960903	0.6897885799407959
932	2500	0.012866294101311742	0.03862430874504579	0.23294555384445056	0.03438219520803305	0.5011136259212551	-0.0002276918891604486	1.4613385200500488
983	2500	0.02472476415737726	0.03365611506799958	0.5305577265100194	0.05788257673200331	0.21489347243653592	-0.00022769873068720446	1.5208632946014404
1460	1500	0.01164233474726286	0.03869817040167517	1.192180244789117	0.06982354100761289	0.36815551632212956	-0.00022779772307771875	1.0487515926361084
2019	1000	0.02465848320703427	0.03199951038167514	0.7624274739196877	0.09082011678012328	0.1801203079784037	-0.0002278512637887851	0.8784048557281494
1579	2500	0.015783605404993115	0.02761646880894649	0.9620720971254703	0.07366885890490661	0.21772249145451197	-0.0002278530020789946	1.5277140140533447
1538	2500	0.00836694048188738	0.035722866929070674	0.7540068973307579	0.07867901152388015	0.42648573259463407	-0.0002278645129575002	1.4512393474578857
2853	600	0.006359893606003487	0.029916362560254185	0.5980412139634433	0.031018998573023846	0.2665538558485138	-0.0002279856779150994	0.6910808086395264
2559	600	0.009407583077751748	0.03051759207359442	0.19616392552409864	0.0720383778203098	0.4920000726189042	-0.0002281074154433856	0.685434103012085
2631	2500	0.01734985899626125	0.029594658594350103	1.171452720459833	0.06348454420032129	0.18277259195407702	-0.0002281485929325075	1.4976718425750732
1607	2500	0.020136400741830412	0.038726811760768656	0.09399300743104791	0.0917563669761784	0.6941090236059438	-0.00022818424305991205	1.480215311050415
741	600	0.019783607339471022	0.024048806753071035	0.3529681131163108	0.0813842511421217	0.07841385828596206	-0.00022820770396433425	0.7121353149414062
1660	1500	0.005164968114575716	0.03006582934223071	0.030813088972868122	0.04405910004652079	0.6104131882410779	-0.00022821899522278992	1.0564467906951904
1725	1000	0.009609497907581182	0.02273804028825955	0.4417670469136856	0.09253308330638227	0.25812485745630015	-0.00022824271369264136	0.876732349395752
1201	2500	0.013581155569298215	0.030672793135913604	0.9701557373036255	0.03501536165944302	0.20425353138164168	-0.00022825408791277144	1.4880287647247314
1676	600	0.006284600632335236	0.023488815552908694	0.9212365314247046	0.04625744969014968	0.1848342729927752	-0.0002283691859421387	0.6978352069854736
2435	1000	0.019270621401837273	0.03473244859185348	0.0818764692247658	0.03552551484915331	0.4935694629529127	-0.0002283930538644945	0.8683855533599854
1327	2500	0.013856825421325483	0.023104796429059098	0.6375796849526316	0.0382791922146604	0.09174324652792348	-0.00022840854867880564	1.4971215724945068
925	2500	0.015119236348023155	0.029032238830652042	1.2327213388814253	0.04603099143328353	0.17644641634449362	-0.00022847448125601146	1.5073530673980713
1751	1500	0.004927980355169463	0.024925067342499874	0.940455107305839	0.08487042776375167	0.1040950371387174	-0.00022852681995389935	0.9561350345611572
619	1000	0.019628338092025133	0.03871299018937756	0.4685440631921123	0.03350540472257339	0.3341266110422335	-0.0002285330693908091	0.8555197715759277
1622	1000	0.004076624550842678	0.028992690014978176	0.48220856143024715	0.03230722362025065	0.30961767168356863	-0.00022856201334392996	0.866081953048706
1268	600	0.022580525720106926	0.03682894485247701	0.3413551063005887	0.02873689219850912	0.26828031533949226	-0.0002285722486527986	0.6892588138580322
198	1500	0.009076036089280558	0.035623699741816235	0.576544629160838	0.09638610802792871	0.49779296111429205	-0.0002285743346580946	1.0511999130249023
836	1500	0.008152805805084883	0.021292111593549556	0.9264955095192531	0.050527749728749724	0.0978374265670062	-0.00022862276100570867	1.0599162578582764
728	1500	0.009343500618774161	0.034336546856225086	0.14812945204519978	0.0964198163390062	0.6600819504601892	-0.00022869182279239864	1.0613062381744385
