	Q	R	eps_max	Q_scale_factor	rotflip_const	mean_test_score	mean_score_time
308	0.12	0.02	0.25	200	0.1	-0.0049874324784566285	0.31682658195495605
311	0.12	0.02	0.4	200	0.1	-0.0049874324784566285	0.3154141902923584
305	0.12	0.02	0.18	200	0.1	-0.0049874324784566285	0.3188037872314453
310	0.12	0.02	0.4	200	0.075	-0.004987432478619346	0.32097935676574707
307	0.12	0.02	0.25	200	0.075	-0.004987432478619346	0.31241655349731445
304	0.12	0.02	0.18	200	0.075	-0.004987432478619346	0.3136253356933594
301	0.12	0.02	0.12	200	0.075	-0.004987432478619346	0.33644700050354004
146	0.08	0.015	0.12	200	0.1	-0.004987432478686573	0.3288755416870117
149	0.08	0.015	0.18	200	0.1	-0.004987432478686573	0.9940171241760254
152	0.08	0.015	0.25	200	0.1	-0.004987432478686573	0.3230609893798828
155	0.08	0.015	0.4	200	0.1	-0.004987432478686573	0.33562803268432617
159	0.08	0.02	0.18	200	0.05	-0.004987432478707066	0.36850714683532715
156	0.08	0.02	0.12	200	0.05	-0.004987432478707066	0.4713101387023926
165	0.08	0.02	0.4	200	0.05	-0.004987432478707066	0.33245038986206055
162	0.08	0.02	0.25	200	0.05	-0.004987432478707066	0.40245962142944336
148	0.08	0.015	0.18	200	0.075	-0.004987432478869017	0.46863317489624023
145	0.08	0.015	0.12	200	0.075	-0.004987432478869017	0.36632204055786133
151	0.08	0.015	0.25	200	0.075	-0.004987432478869017	0.34728074073791504
154	0.08	0.015	0.4	200	0.075	-0.004987432478869017	0.35794615745544434
314	0.12	0.025	0.12	200	0.1	-0.004987432478924456	0.315997838973999
317	0.12	0.025	0.18	200	0.1	-0.004987432478924456	0.31493639945983887
320	0.12	0.025	0.25	200	0.1	-0.004987432478924456	0.31470584869384766
323	0.12	0.025	0.4	200	0.1	-0.004987432478924456	0.3533921241760254
9	0.05	0.015	0.4	200	0.05	-0.004987432479121902	0.3151702880859375
6	0.05	0.015	0.25	200	0.05	-0.004987432479121902	0.31411075592041016
3	0.05	0.015	0.18	200	0.05	-0.004987432479121902	0.31741952896118164
0	0.05	0.015	0.12	200	0.05	-0.004987432479121902	0.3075697422027588
313	0.12	0.025	0.12	200	0.075	-0.004987432479127855	0.311765193939209
319	0.12	0.025	0.25	200	0.075	-0.004987432479127855	0.31204700469970703
322	0.12	0.025	0.4	200	0.075	-0.004987432479127855	0.351271390914917
316	0.12	0.025	0.18	200	0.075	-0.004987432479127855	0.31139397621154785
171	0.08	0.025	0.18	200	0.05	-0.004987432479237488	0.3974568843841553
168	0.08	0.025	0.12	200	0.05	-0.004987432479237488	0.3184821605682373
177	0.08	0.025	0.4	200	0.05	-0.004987432479237488	0.3242943286895752
174	0.08	0.025	0.25	200	0.05	-0.004987432479237488	0.43621087074279785
164	0.08	0.02	0.25	200	0.1	-0.0049874324793869945	0.9472494125366211
158	0.08	0.02	0.12	200	0.1	-0.0049874324793869945	0.6326689720153809
167	0.08	0.02	0.4	200	0.1	-0.0049874324793869945	0.3103983402252197
161	0.08	0.02	0.18	200	0.1	-0.0049874324793869945	0.30567479133605957
157	0.08	0.02	0.12	200	0.075	-0.004987432479630249	0.5531356334686279
166	0.08	0.02	0.4	200	0.075	-0.004987432479630249	0.3109269142150879
163	0.08	0.02	0.25	200	0.075	-0.004987432479630249	1.0875747203826904
160	0.08	0.02	0.18	200	0.075	-0.004987432479630249	0.6691768169403076
2	0.05	0.015	0.12	200	0.1	-0.004987432479936138	0.33503031730651855
11	0.05	0.015	0.4	200	0.1	-0.004987432479936138	0.317626953125
8	0.05	0.015	0.25	200	0.1	-0.004987432479936138	0.3084890842437744
5	0.05	0.015	0.18	200	0.1	-0.004987432479936138	0.3076190948486328
15	0.05	0.02	0.18	200	0.05	-0.004987432479967377	0.3201637268066406
12	0.05	0.02	0.12	200	0.05	-0.004987432479967377	0.3182499408721924
18	0.05	0.02	0.25	200	0.05	-0.004987432479967377	0.31086182594299316
21	0.05	0.02	0.4	200	0.05	-0.004987432479967377	0.3100874423980713
179	0.08	0.025	0.4	200	0.1	-0.0049874324800873995	0.41140270233154297
173	0.08	0.025	0.18	200	0.1	-0.0049874324800873995	0.4943532943725586
170	0.08	0.025	0.12	200	0.1	-0.0049874324800873995	1.0050241947174072
176	0.08	0.025	0.25	200	0.1	-0.0049874324800873995	0.3166015148162842
7	0.05	0.015	0.25	200	0.075	-0.004987432480226307	0.3132741451263428
1	0.05	0.015	0.12	200	0.075	-0.004987432480226307	0.3063085079193115
10	0.05	0.015	0.4	200	0.075	-0.004987432480226307	0.3138120174407959
4	0.05	0.015	0.18	200	0.075	-0.004987432480226307	0.31247615814208984
172	0.08	0.025	0.18	200	0.075	-0.004987432480391455	0.3697819709777832
169	0.08	0.025	0.12	200	0.075	-0.004987432480391455	0.37971997261047363
175	0.08	0.025	0.25	200	0.075	-0.004987432480391455	0.9091534614562988
178	0.08	0.025	0.4	200	0.075	-0.004987432480391455	0.3144526481628418
27	0.05	0.025	0.18	200	0.05	-0.004987432480812808	0.3090512752532959
24	0.05	0.025	0.12	200	0.05	-0.004987432480812808	0.3125479221343994
33	0.05	0.025	0.4	200	0.05	-0.004987432480812808	0.3055863380432129
30	0.05	0.025	0.25	200	0.05	-0.004987432480812808	0.307863712310791
14	0.05	0.02	0.12	200	0.1	-0.00498743248105303	0.3373525142669678
23	0.05	0.02	0.4	200	0.1	-0.00498743248105303	0.3105044364929199
17	0.05	0.02	0.18	200	0.1	-0.00498743248105303	0.31733083724975586
20	0.05	0.02	0.25	200	0.1	-0.00498743248105303	0.3112173080444336
13	0.05	0.02	0.12	200	0.075	-0.004987432481439895	0.3170046806335449
22	0.05	0.02	0.4	200	0.075	-0.004987432481439895	0.31104063987731934
16	0.05	0.02	0.18	200	0.075	-0.004987432481439895	0.3147244453430176
19	0.05	0.02	0.25	200	0.075	-0.004987432481439895	0.3104407787322998
26	0.05	0.025	0.12	200	0.1	-0.004987432482169873	0.31031107902526855
29	0.05	0.025	0.18	200	0.1	-0.004987432482169873	0.30800700187683105
32	0.05	0.025	0.25	200	0.1	-0.004987432482169873	0.30593299865722656
35	0.05	0.025	0.4	200	0.1	-0.004987432482169873	0.33226466178894043
31	0.05	0.025	0.25	200	0.075	-0.004987432482653427	0.30947446823120117
34	0.05	0.025	0.4	200	0.075	-0.004987432482653427	0.3100605010986328
25	0.05	0.025	0.12	200	0.075	-0.004987432482653427	0.31276655197143555
28	0.05	0.025	0.18	200	0.075	-0.004987432482653427	0.32089948654174805
