	num_particles	process_std	vel_std	measurement_std	res_g	mean_test_score	mean_score_time
2842	1500	0.39756498209586805	0.29709599839586026	0.07677202549392484	0.014333392522208444	-0.0003940186098488287	1.1712234020233154
886	1000	0.4167330607778066	0.28275786246607976	0.16414704108227543	0.03470370495360964	-0.00039517216268626946	0.94870924949646
1185	2500	0.046568428882394	0.014532706153276785	0.22491134238779287	0.7638528627792691	-0.0003959267042517483	1.4016437530517578
1857	600	0.44479110046933756	0.31096471412907334	0.20265136445386162	0.14645723231852248	-0.00039595917060292803	0.8087139129638672
1046	1000	0.29468865469470285	0.20927284579132788	0.24442311920877716	0.09883024912692384	-0.000395972320306683	0.9387469291687012
753	2500	0.19536289523368094	0.013380297089315686	0.2413730006265353	0.7768017389930522	-0.00039685993409295495	1.4065687656402588
95	1500	0.4769097639982796	0.15697021537874659	0.20945981821811976	0.06617171676574662	-0.0003976579213011299	1.126420021057129
649	1500	0.31128462783531397	0.2893346962326343	0.01933166352032482	0.43689180707560915	-0.00039766941354508833	1.5800197124481201
2530	1500	0.18883024896592876	0.1256546108104139	0.021637014610073287	0.7196958787189988	-0.000398142230674527	1.5680274963378906
1975	1000	0.13308609072822486	0.2040658716404614	0.24409861086353965	0.3484974336267238	-0.000399347230962738	0.9960107803344727
221	600	0.4174150246756855	0.09617480595619805	0.20781586804147606	0.24833707957160778	-0.00040035712154255033	0.7971992492675781
2353	600	0.1485727313303855	0.14912988664546306	0.1992143969636932	0.39938732957294343	-0.00040068091330544694	0.8279376029968262
1214	1000	0.13664062858731366	0.18871412355414535	0.016442780972627583	0.5190774348585319	-0.0004008931052000887	1.2385969161987305
1230	2500	0.23132297001490737	0.074889463083806	0.1665527391931271	0.06469649293693303	-0.00040136283993042203	1.4611961841583252
2145	600	0.2627693361138229	0.03410106072045843	0.19346144772589183	0.3456137485467051	-0.0004014657736719971	0.7769532203674316
2178	1500	0.076515649223639	0.011671490667430307	0.16657700887713026	0.623879688636938	-0.00040155232098452494	1.0652389526367188
651	600	0.3062093299931221	0.26259742757063326	0.19762426448345946	0.256637733184074	-0.0004017689364658847	0.8299753665924072
933	2500	0.39512396900103613	0.21976686782988505	0.06816175716562635	0.015135968989813398	-0.00040251385714850247	1.573958396911621
1201	600	0.4906668968470974	0.29579688891797173	0.012594182638256582	0.14034630849897212	-0.00040282169898538	0.9747607707977295
1578	600	0.014311829823114484	0.10615532992051312	0.22194179193680671	0.525220403782477	-0.0004029436381816824	0.817530632019043
2609	1500	0.21621986137576119	0.028645689408824164	0.22477690404599243	0.27135338534233155	-0.00040345298476389624	1.0814752578735352
1531	1500	0.14879483657664505	0.030706003323148753	0.08729865726408484	0.0665250041976777	-0.00040360454308049	1.1111302375793457
1352	600	0.057730361547729335	0.10872600136541444	0.22496098547846166	0.3195304978688156	-0.0004036977981426398	0.7949388027191162
2539	1000	0.4823695925492913	0.2734444433409254	0.23575440888292507	0.4498463478230893	-0.0004049389037358484	1.04514741897583
2346	1500	0.24699157244014097	0.20522781584805813	0.014889231543038941	0.447259089443411	-0.00040576930273253446	1.5695478916168213
1850	600	0.16239410593398088	0.1506162459211385	0.2244140023288272	0.3240874769657991	-0.0004068673779141512	0.8011043071746826
2209	600	0.21606390178095383	0.3730107734658808	0.20721338326154887	0.1918076762804244	-0.00040697853574880833	0.8292808532714844
544	1500	0.21595238607818493	0.019869296578896408	0.24108393692419877	0.5175579772848328	-0.0004078051821509486	1.0655803680419922
28	600	0.03415786237585625	0.036758142180843986	0.22672987034985517	0.6147411978675883	-0.00040830275991577737	0.7725470066070557
2545	600	0.2549431627901314	0.3247604689026049	0.1951007261632984	0.16306761197508435	-0.0004089164780519605	0.8242566585540771
2662	600	0.01907674568441521	0.07680551794134642	0.2275873310191319	0.4041603012721715	-0.0004089506617196406	0.7858893871307373
668	600	0.16296509262589537	0.0732497030710285	0.23907650551094498	0.523103321124175	-0.00040979386327787506	0.8012092113494873
690	1500	0.099477228931884	0.30757039887153237	0.24280181549965987	0.06631014659497936	-0.00041012773486853553	1.1345505714416504
1172	1500	0.47066756105735363	0.10019358500014465	0.010725883861314216	0.13000248872955622	-0.00041041566460934837	1.585000991821289
2868	600	0.012714804614696469	0.15693855426223524	0.23102726193442616	0.19234334453000923	-0.0004110188068452919	0.7957267761230469
563	600	0.36668058482992666	0.26824512679182616	0.2137248835287004	0.14340569181452267	-0.00041139901065561675	0.8031127452850342
2476	1500	0.04225920730525487	0.23655959000974763	0.16813396644217082	0.03317285998557984	-0.0004114248277167782	1.1210551261901855
436	1500	0.22367039063981528	0.07230399103012632	0.08063266663762073	0.027740334446077486	-0.00041281917142541475	1.1377592086791992
506	600	0.43187292237185115	0.07293638295876455	0.2247652795789387	0.36208882941420995	-0.0004132954427194294	0.7979462146759033
2404	1000	0.402401601665116	0.060181154929642294	0.2163907270108641	0.1446087682309063	-0.00041420269358577406	0.9160182476043701
173	1000	0.23552291187515068	0.036193097574978766	0.01470736055312477	0.862868935727188	-0.0004144551345919794	1.2472596168518066
2679	600	0.4427178053547566	0.2654981194846917	0.20952137960417994	0.2436480451909827	-0.00041465012606490344	0.8255305290222168
111	1500	0.04425137411546114	0.30175295213960296	0.012577292542212376	0.34825657018138045	-0.0004149878119742726	1.5819952487945557
1350	1000	0.13674885287480015	0.025721088893805318	0.05837825854615023	0.048580919040610016	-0.0004159355682327917	0.944969654083252
1497	600	0.06482166976400974	0.02275082533773622	0.0636980866189972	0.07220372539617603	-0.00041680037485641944	0.7866365909576416
208	2500	0.01535634368631863	0.13005996818600676	0.010158293177576383	0.270895897096438	-0.00041814708320867043	2.2212798595428467
2668	600	0.19693259375533936	0.20988379700275778	0.00903272961490537	0.020242417316441386	-0.00041909606609102777	0.9718255996704102
2784	1000	0.15519139792308442	0.0999748904554098	0.0098831206548885	0.3266269034760797	-0.0004196326727934102	1.246495008468628
2151	600	0.18605597964659415	0.12332296237666418	0.011201208880471639	0.41402741896557305	-0.0004196492986040101	0.9762485027313232
2566	2500	0.31032064915424334	0.16590865472557084	0.01098822004449984	0.3690233681629006	-0.00042048982142784465	2.236736536026001
1060	2500	0.17843049520279836	0.35490043452133735	0.16562487069268783	0.025649854125564864	-0.00042111702778461547	1.5124175548553467
494	600	0.2694438256556159	0.09860150307785949	0.22043693274343237	0.4537595799255493	-0.00042422934723357385	0.8143703937530518
2418	1500	0.10762826945150251	0.31222395588249163	0.013478604852827387	0.44958662724294274	-0.0004244461349635544	1.609076738357544
1290	1000	0.040760913116924445	0.012664189594750148	0.08016305747814587	0.1289148780633419	-0.00042481942791802794	0.9119236469268799
1860	1000	0.4217057506327858	0.18088752699398403	0.1862385018236429	0.055923320731800064	-0.00042516346215221433	0.933173418045044
936	1500	0.17725228923181618	0.08589404409637573	0.010324719177891174	0.5379483808104978	-0.0004255495453608013	1.5834016799926758
1253	1000	0.0690291916103633	0.251848843102035	0.009261743234339122	0.1678393726686338	-0.00042575869788650064	1.2501401901245117
322	1500	0.07283848552866129	0.25669267902168375	0.010101752410636735	0.335989932974331	-0.00042651967030015527	1.5929267406463623
1766	1500	0.14766306754314856	0.22054948765918123	0.009766223036000504	0.3088519268931049	-0.0004273182345534707	1.58817720413208
321	600	0.49892029509798547	0.14594145067092407	0.00904167434783883	0.10248451025527017	-0.0004279448342639107	0.9838120937347412
1891	2500	0.017834464018026207	0.32991204109519057	0.06693709873357276	0.014591352573217753	-0.00042848603154228403	1.5614395141601562
128	600	0.2503806202324086	0.12114450243569584	0.008816960144612848	0.006527510508300027	-0.0004287186429365484	0.9896411895751953
1164	600	0.4630033615656832	0.07699929147825307	0.2198522539662156	0.7267474038032466	-0.00042881982533400095	0.8327541351318359
2804	2500	0.0724569643159667	0.2968118764012669	0.015180167516241662	0.6186111018908923	-0.00042882112236500134	2.2811522483825684
500	2500	0.13058541460045808	0.09351128665137827	0.009810890352913243	0.6033675266963442	-0.0004296098034399394	2.2712271213531494
772	600	0.11271707315374482	0.30316626300485117	0.009881003834720594	0.27384628782286113	-0.00043004680716609683	0.987898588180542
1674	600	0.39651987949862083	0.30499594134751207	0.21405561712691182	0.0925243817659287	-0.00043034316002323156	0.8101904392242432
2050	600	0.4890731002624961	0.014871153434295473	0.2291429014333571	0.696614878727205	-0.00043066814652945317	0.7890396118164062
2260	2500	0.4480710673233396	0.023290019618878673	0.22978372917913953	0.1813610949787715	-0.00043096183581257187	1.4505534172058105
1583	2500	0.23021876969246738	0.1263341476265804	0.010914674528437628	0.6542839081188337	-0.00043220429478602745	2.2718400955200195
2502	600	0.14821479212863836	0.1162153631696513	0.21632728363488452	0.5462253718259877	-0.0004322478254990809	0.8360152244567871
1552	2500	0.22008995892086636	0.21248449963791932	0.007695537662992032	0.1837934450293337	-0.00043245266193539	2.261786937713623
1568	2500	0.48004878613692586	0.26107143075111405	0.15796385034780222	0.019063631619365973	-0.0004336096513193934	1.5035793781280518
478	2500	0.03957883066241807	0.24862237953064312	0.007917406414011927	0.6088109778863013	-0.00043520542991086535	2.273778200149536
2546	1500	0.06312068348059227	0.37147528975438454	0.007629991961440157	0.3522039601016582	-0.00043526620452319256	1.604949951171875
1880	600	0.32212262592032687	0.12486333416041712	0.224780337142051	0.1804610516842423	-0.00043553021850051705	0.7866325378417969
2796	1000	0.18067705481448987	0.04340875528561995	0.009019863419389738	0.852282264127019	-0.00043572646948402907	1.265993356704712
30	600	0.3743284516744103	0.07254344744390151	0.1421248940592771	0.062251168187392736	-0.0004360320305545214	0.7758948802947998
2201	1500	0.24769792592139311	0.035149898482752295	0.007917953453562178	0.8496601093710133	-0.0004360496200821968	1.6118147373199463
1553	600	0.2928159126873118	0.13805510416357963	0.2095424052813414	0.48599996194225203	-0.0004366410198775466	0.8344390392303467
1163	600	0.2947004672636259	0.13846005632829209	0.206370165215561	0.5106486580216142	-0.00043809823845836465	0.8393776416778564
1245	600	0.28885239179731087	0.3657530971469529	0.2000817364118616	0.23330809081691994	-0.000438907181830278	0.8454320430755615
959	2500	0.37973454939530804	0.018453722577093563	0.24415315358560152	0.31593971594532855	-0.0004393460618380483	1.4306604862213135
135	600	0.09516303654712854	0.05896131462833191	0.23568877304907893	0.8870802612068962	-0.0004416779391866494	0.817857027053833
892	1500	0.16951476370678598	0.11707756551366824	0.04059090006012265	0.012655974303237283	-0.0004417927959202412	1.2058517932891846
2417	600	0.04134045677109707	0.3069203735662675	0.24629618500515518	0.12767005966485978	-0.00044425909111191816	0.7996482849121094
640	1500	0.43197317042350264	0.010566931131744024	0.17553278458460567	0.2740140396925047	-0.0004471461603859401	1.125701665878296
919	1000	0.18407300261487697	0.025647427407228675	0.17198395869226138	0.12416529279010158	-0.00044851301539575167	0.9050838947296143
394	600	0.4456968179341367	0.13440127864899815	0.22664450248547913	0.43309801519491853	-0.0004493709527733344	0.8295533657073975
1843	1000	0.20799203299199767	0.178819693834208	0.18525352917835844	0.05548269335837508	-0.00045005323172259875	0.9339780807495117
820	2500	0.40668304916584247	0.010190594704427866	0.15157499349083642	0.16926730741002327	-0.00045011810843622783	1.50669264793396
2055	600	0.1528869703363148	0.04856423896895435	0.22455418624144596	0.895494843308988	-0.00045341652418519845	0.8255984783172607
2447	1000	0.3202153089019342	0.1334215450610883	0.14160356097633459	0.0409696822862039	-0.0004534187724493283	0.9422738552093506
253	600	0.4167262378818562	0.3145610507868071	0.14373571851533504	0.02572082209479687	-0.0004537575695841703	0.7961785793304443
348	1000	0.1469501570671387	0.3573102560755069	0.11340979382220012	0.021644643360402283	-0.00045413542958004194	0.9594964981079102
1259	600	0.28447370812256384	0.08905782280530371	0.2348337432865994	0.39547352146496717	-0.0004541368704200498	0.8045809268951416
2339	1500	0.2644325681720865	0.05399118514007476	0.15634640080145648	0.05358247125272919	-0.00045413689790663793	1.0928819179534912
1125	1500	0.03176046361792337	0.016488652991243528	0.18599492357358116	0.3036637621356709	-0.00045452990962937184	1.063337802886963
2333	1000	0.19007060188131278	0.34303739690583535	0.22944690101207785	0.03626178325849272	-0.0004555166747820475	0.94230055809021
1455	1000	0.15708028107578947	0.068563163439666	0.24056833669824956	0.14212994471963936	-0.00045560876560751806	0.9179263114929199
1411	600	0.024759124472398815	0.1704599781189891	0.20149955515538767	0.3868827658278505	-0.00045694336273092827	0.8347086906433105
724	1000	0.15645028639119074	0.1589733005468447	0.1887152401850888	0.05974299548346407	-0.0004586058317884414	0.9335768222808838
213	600	0.015136798515194436	0.30965918346990784	0.21959104166795093	0.17765288933571932	-0.0004591033747083483	0.8262612819671631
2423	2500	0.39324330845161326	0.23142248876511778	0.17308739588969715	0.02974140639793954	-0.0004593207120050244	1.5004734992980957
989	600	0.35855266376648476	0.26294829527877467	0.22148238114722568	0.2419108237882971	-0.000459439998692417	0.8314435482025146
265	600	0.07019927596516323	0.11662428192556484	0.23362800861177552	0.2922253851142712	-0.00046073890678645	0.8021059036254883
828	600	0.289323691065194	0.18748170222936866	0.23505897299097933	0.24278171373521595	-0.00046089419504585983	0.8147234916687012
509	1500	0.0475279413912475	0.08117285619212014	0.044277728801009254	0.017365423774874933	-0.0004613687549108456	1.1864683628082275
2557	600	0.10570190183598485	0.053786174323701884	0.14120363860706767	0.07997643900005613	-0.00046575836011154663	0.7755880355834961
2838	600	0.020739537200490352	0.021383552984301397	0.23826466419361048	0.6236315249445175	-0.0004669781610281533	0.7671329975128174
200	1500	0.2775807009680234	0.010498924364610451	0.23569232632419912	0.7783160716944274	-0.00046819191830106346	1.0749390125274658
421	1500	0.033631403978884485	0.015107195254772523	0.20871117592420632	0.517645460379151	-0.0004684139029643942	1.0666728019714355
653	1500	0.19709095233365972	0.016816194884755827	0.1419569795911059	0.17488357311252645	-0.0004684642352012469	1.0825247764587402
1373	2500	0.22113778132258025	0.35868342869717706	0.2106928523246269	0.02535900491863685	-0.0004694906397994713	1.490457534790039
2461	2500	0.37371403608654685	0.28644967472337474	0.13722982658067523	0.017797612943873498	-0.00047056660309110766	1.507859230041504
2731	600	0.03580180256794897	0.08686732069685926	0.0821873917987477	0.03406328847646023	-0.00047225274909766616	0.7881879806518555
388	600	0.04509185373695742	0.07044112291754881	0.24520024150469288	0.6902474330572712	-0.00047353846705026686	0.8113541603088379
1571	600	0.14879533413207402	0.13893629630277307	0.224972911408262	0.3659785838418178	-0.0004756443027694381	0.8181509971618652
775	1000	0.08991739244399861	0.027880593826333677	0.2229141166051891	0.25717654155253	-0.00047638064495295263	0.9009096622467041
2379	1500	0.42036337095978005	0.21420973200020338	0.24101833165218425	0.056573162033048074	-0.00047761423290931153	1.1089024543762207
497	600	0.23445958451124746	0.3378500760078638	0.2433711321922108	0.15044870355273998	-0.0004818996193716898	0.8193080425262451
1797	600	0.029622132451720816	0.35729953853769236	0.2298147690267215	0.23627484400920518	-0.00048305798384737966	0.8423061370849609
1539	600	0.19493294590759666	0.08205547680563045	0.24036939059249043	0.49614468764523534	-0.0004850123433796827	0.8097460269927979
2166	600	0.1384291348626047	0.18444382335101608	0.2266743864774986	0.08825610102865	-0.00048646725966061704	0.7860112190246582
2354	600	0.010914362238550345	0.08926829336756888	0.23120989543698547	0.4133395681086678	-0.0004872925652539479	0.8074610233306885
4	1500	0.014768238608856506	0.13515888765800527	0.07429500090906899	0.018373329172438613	-0.0004893996847391475	1.1317062377929688
2667	600	0.24830759368491886	0.1343379165029277	0.24453418366645016	0.1490963052494696	-0.0004926443506150661	0.784527063369751
1543	600	0.2066087977128065	0.17657000287721794	0.24207890597054474	0.38375101722837923	-0.0004941266841317485	0.8257231712341309
688	600	0.4307401047365005	0.01548100873748206	0.2392173171847343	0.5035117581872165	-0.0004950738900750965	0.777672529220581
1454	600	0.14186470817699387	0.1661365135663774	0.23076684679467074	0.1154246348239415	-0.0005047938872439875	0.7901268005371094
1646	600	0.4913562691474062	0.026944095161641278	0.038059013595445716	0.01286396492394204	-0.0005048773677781878	0.9046919345855713
2728	1000	0.06461647411312574	0.012391946029730727	0.21212217137221845	0.6041216552532513	-0.0005051885480761714	0.8928782939910889
2496	2500	0.27502184578141464	0.12586448915836984	0.20300809056573746	0.04745361847425311	-0.0005054058983399238	1.466073751449585
1894	600	0.45367314284993127	0.2581906127778809	0.24109364469392638	0.19564998967799807	-0.0005066723750605891	0.8154387474060059
2304	600	0.058304723898147656	0.21558194895158506	0.24782353921778807	0.2765628491376936	-0.0005074214384306373	0.8310954570770264
2188	1500	0.18909753301794363	0.23929181560223112	0.18760295831686724	0.03006932024157094	-0.0005102522228691558	1.1245248317718506
2721	2500	0.29310258491724905	0.31782513741816	0.21108533945227403	0.025275378076058286	-0.0005132301279799433	1.5050630569458008
1437	600	0.2138151396743753	0.17597013792528474	0.21394115213096887	0.08716017969208811	-0.0005138811050248573	0.7886309623718262
142	1000	0.3185688224812784	0.016450843709108008	0.21647053571837716	0.3070600869452038	-0.000514270082080138	0.9095523357391357
2329	600	0.09472028280541796	0.08936713778517023	0.22724042568003378	0.13824854301334533	-0.0005162664508945574	0.781414270401001
2651	1500	0.3477774257958852	0.02987215525754601	0.2456228772528135	0.20994266209571044	-0.0005186753248880585	1.0683345794677734
2576	600	0.15751109624847112	0.01874520256505138	0.21243210059440223	0.3341432090342611	-0.0005212124737859956	0.7655494213104248
2049	600	0.19471231281420961	0.05777041215867419	0.21119482641533355	0.12248854280754706	-0.000524055821782018	0.7779734134674072
2292	2500	0.39171095303515713	0.287277065650627	0.19001981881877164	0.027150604534792677	-0.0005299402447640173	1.5039169788360596
2561	1000	0.38307880360768376	0.021812396884727997	0.06213373879166124	0.022129201618445338	-0.000531631031255816	1.002683401107788
928	2500	0.4410816516620996	0.09685321761640994	0.19861658788395486	0.03364092289627019	-0.0005364762255784968	1.448613166809082
1899	600	0.08686812599151716	0.07057118287537287	0.2038472391542047	0.1407474077550045	-0.0005403429728497236	0.7732563018798828
2158	1000	0.4297694740062333	0.3378154228054705	0.2127623380494068	0.028471123673013632	-0.0005439105193746078	0.9379775524139404
19	600	0.20985445152443072	0.20502986764199868	0.1232454349918321	0.023858841398337383	-0.0005481928487845272	0.7781598567962646
939	600	0.09161582785785595	0.04270321666274596	0.18280894553479077	0.10102526094373332	-0.0005483824610617642	0.7681772708892822
2232	600	0.06933684158029076	0.13821780268875944	0.2446418416598482	0.26227464602012596	-0.0005486580655564882	0.8113255500793457
1464	600	0.143691150784099	0.07561160652019926	0.2207364142138558	0.1390367973730604	-0.0005511673228875662	0.7818083763122559
2592	600	0.36572524512667615	0.24735470623188743	0.24348549417575027	0.14119489111069028	-0.0005532222816913094	0.8080074787139893
2169	1500	0.04087036719837925	0.056828301387140255	0.14454407250106235	0.04469783964073337	-0.0005584188684228434	1.087456226348877
1014	600	0.025972296738555542	0.0463602942886398	0.24128982437791635	0.14954962612170963	-0.000559358053594884	0.7687869071960449
2435	1500	0.03040873085675705	0.17537033497785212	0.16246082704539397	0.02635901267940899	-0.0005614767331076335	1.107851266860962
582	2500	0.15815190436374554	0.12989078890033998	0.08620008124195899	0.012775714335834132	-0.0005629079497269336	1.489743947982788
2524	2500	0.26270432311305425	0.021745468045981434	0.1960962714596746	0.09379124478579759	-0.0005689810054607244	1.429114818572998
2246	2500	0.45361395406316674	0.241069581202219	0.23616748438632715	0.0398237465218253	-0.0005717503357835717	1.4967684745788574
1133	1000	0.20349601275177898	0.06589826519663873	0.14809655859151669	0.039172397077731236	-0.0005743432058617632	0.9194777011871338
1090	2500	0.181751940278297	0.046112931340054085	0.21955540675389423	0.08734513071983219	-0.0005829417081483359	1.4346873760223389
2875	600	0.3187895751750138	0.2791365092962135	0.2481034599474731	0.0836459920450584	-0.0005852721747410882	0.7981410026550293
2690	600	0.4580167514073856	0.3107586120049139	0.24798587963943308	0.058311096660206285	-0.0005932547116516714	0.7926137447357178
2734	1500	0.1330242842351147	0.012875470333712497	0.1781174002187092	0.23927397125164718	-0.0005950233881442747	1.0705807209014893
2008	2500	0.03816795007290075	0.028947164644260344	0.22453463021189818	0.11909081799269527	-0.000620012903613159	1.3978230953216553
1900	2500	0.18351447198355092	0.13515135505509995	0.1521997170243603	0.02439568035356443	-0.0006223898733238958	1.461472988128662
848	1500	0.481014310029444	0.2486424537969337	0.131481993526835	0.013553281390391914	-0.0006309242168081814	1.1236333847045898
847	600	0.20476391297869603	0.031087704794699786	0.2426342972014055	0.27837031626964104	-0.0006310927925974498	0.7679905891418457
2219	2500	0.4787109661827315	0.1090338347237293	0.240334906373121	0.04533905833018825	-0.0006415225930509151	1.4709186553955078
1567	600	0.08393313370674498	0.014524609765877248	0.22994058516449895	0.4087511145891436	-0.0006544109350269804	0.7606639862060547
2154	1000	0.3692239027718355	0.041977724101356584	0.18715254168753634	0.07486153564600251	-0.0006547808656652294	0.9158680438995361
1097	1000	0.09500588863997499	0.27218095149255983	0.23578814985335386	0.032052720275269064	-0.0006706216363954235	0.9245336055755615
1584	600	0.3784481825344231	0.36981707521568796	0.22061886440595596	0.034962198596826255	-0.00067647958127331	0.7849442958831787
875	2500	0.32999192014565265	0.06767156713493477	0.2493445200864144	0.054901692379696665	-0.0006773572257278634	1.438162088394165
932	600	0.039916099468483554	0.14801517350842505	0.1573006086867134	0.037120247939593565	-0.0006862125509098848	0.784935712814331
336	600	0.27072771393669054	0.27691208454616256	0.08833517908515509	0.01428183790023796	-0.0006882030304959531	0.8008558750152588
2442	1500	0.2542720726437001	0.015193012119656422	0.23190549163323954	0.17522501052839878	-0.0006916598996238479	1.0713484287261963
675	1500	0.029104345692586527	0.01084921513097943	0.1986821021646683	0.31371146760907564	-0.0006940749534778973	1.05527925491333
2213	600	0.21690055332302746	0.2533704646028695	0.12601341422760537	0.018965529561105976	-0.0007039201274841042	0.792417049407959
1590	1500	0.33899452961132676	0.031606885605703273	0.22261052357151462	0.09290967852113285	-0.0007128685616253051	1.0768816471099854
462	1000	0.14936187971170137	0.031527705915179595	0.22579711460732324	0.10414283893127763	-0.0007130572462193198	0.8992738723754883
1873	1000	0.14043215505515871	0.24143231890137196	0.23983192916341156	0.035519430105829475	-0.0007288598360480833	0.9266221523284912
2465	600	0.06586468525445424	0.27521944899413453	0.17818143632165442	0.030218198884614078	-0.0007326805967873519	0.7908065319061279
947	600	0.32365077286012406	0.10362225460996637	0.19488325548434307	0.058248036304755724	-0.0007348396327216798	0.7811946868896484
555	1000	0.18471523854628571	0.07953453128620738	0.026203380947402644	0.00797959698398465	-0.0007428112296364566	1.0518498420715332
2199	600	0.17311966550879504	0.09941059399146038	0.17995880826672683	0.03543220045804474	-0.0007567984507392303	0.7803137302398682
1839	1000	0.21197198634225042	0.20994787714954716	0.23680929434212242	0.03558674955692864	-0.0007589258567544348	0.9335348606109619
1036	1500	0.41343803895136344	0.08075278350748986	0.22088238977651978	0.04498310264658434	-0.000762989359819943	1.1056251525878906
698	1500	0.26894853488447207	0.34340553019020337	0.13066285257367738	0.010121302564717771	-0.000765214645863547	1.1223094463348389
83	1500	0.0711741981608488	0.0299601761608647	0.13959412648245131	0.04398412149861852	-0.0007671336332795522	1.0776355266571045
1645	2500	0.29483314519200166	0.049463081223656245	0.20267356565896938	0.03672968821078382	-0.0007676817303365835	1.4463114738464355
1240	600	0.3131251563601647	0.02475409162917725	0.23336010648549577	0.13146253032320698	-0.0007812891526810438	0.7684578895568848
1896	2500	0.39909018088088083	0.10517295734575151	0.2442520810714861	0.046401937584715225	-0.0007971530894717556	1.4509565830230713
25	600	0.16132472729222136	0.28298866927726807	0.10545111274972185	0.014933232936505947	-0.0008004351932217806	0.7850246429443359
979	1000	0.09599737626671676	0.010113356571210843	0.2225581633836634	0.2574915109736716	-0.00080496434905923	0.8863966464996338
1409	1000	0.07080546689530315	0.034563996038814576	0.19687006387096959	0.06506064042049553	-0.0008100196198161323	0.9002869129180908
583	1000	0.31838052080078894	0.1452462732271234	0.21251835257538318	0.028871888330493145	-0.0008230387667955162	0.9172768592834473
900	600	0.06901324100216177	0.017039507872808838	0.08632491935517927	0.04709579731705016	-0.000825992982381105	0.7749619483947754
1823	2500	0.05205318258206675	0.05880844387667524	0.1570835114329004	0.02959426797133602	-0.0008272423180126476	1.4330132007598877
974	1000	0.45226513423335735	0.2897353125997933	0.19960023660418025	0.023675136744685688	-0.0008386219301982434	0.9424173831939697
1456	1500	0.29818066448746305	0.3147811418009707	0.13003590828678546	0.014171185033506228	-0.0008403054572323465	1.1537001132965088
235	1500	0.2609831072184387	0.06554621170807964	0.18583198009811583	0.02911485311744233	-0.000861388349560438	1.0865669250488281
1781	2500	0.32409096534505455	0.23515910104133114	0.22179360833682707	0.01703545059965539	-0.0008945623783520838	1.473116159439087
956	1500	0.36230240453830065	0.10669934772986912	0.18099645196046985	0.027390550042653006	-0.0008978206410680017	1.106372594833374
186	600	0.19003565670664938	0.012320234424429565	0.2213638238559452	0.159880271863879	-0.0009011709852428785	0.7583022117614746
1181	1000	0.41884795331608266	0.32312343686961675	0.22446732242177853	0.020056825812846735	-0.0009485561160519368	0.9317023754119873
571	600	0.3804492835345539	0.185645210412548	0.22604301420555323	0.02215913302885708	-0.000977734055680183	0.7719674110412598
2022	600	0.3158973256533917	0.10150660679886242	0.13802690514620325	0.01610445346985334	-0.0009873884179924751	0.7782104015350342
1803	1000	0.36051502630911325	0.028437135335175195	0.07819872090951802	0.011906025445641899	-0.0011172525536457716	0.9660091400146484
2176	1500	0.0695887980337715	0.3033913078991062	0.20248484542738626	0.011291583370481972	-0.0011799558461567403	1.1073276996612549
789	1000	0.18261163820644305	0.012007267219592128	0.23242991269087132	0.10321211243986883	-0.0012181558542891215	0.8918161392211914
535	1500	0.3230719720026254	0.3708592719036882	0.1313588504145431	0.008271809576466338	-0.0012273670017790117	1.1216483116149902
2330	600	0.4329047883599638	0.20347172430831767	0.08576020511830859	0.006608846179035011	-0.0012437142546536121	0.7963857650756836
2648	1000	0.27950757150713906	0.022306328877889726	0.16970547152492213	0.03491667355652306	-0.0012547736897628786	0.8963618278503418
613	2500	0.44656564546077204	0.3484375197530396	0.18455749740297814	0.012961674163766035	-0.0012803329662957857	1.5055277347564697
1576	1000	0.1631180815528492	0.010400555302114329	0.21572598112076521	0.10155681203315892	-0.001290311766063021	0.8865995407104492
2776	2500	0.3993561427862402	0.03226934641911331	0.20760758486808958	0.027599447371796426	-0.0013047471544124043	1.4464397430419922
1405	1000	0.26535629331036736	0.10472494800269763	0.11980709000462955	0.012379037199297005	-0.0013209940473351287	0.9278957843780518
2468	1000	0.3460026319445364	0.15584561165180127	0.11366859881626584	0.008981886236577141	-0.0013682316055506887	0.9377830028533936
1631	2500	0.41871810675156523	0.02716832549583826	0.07018335364334596	0.008560191008436968	-0.0014883814392177592	1.6220219135284424
15	1000	0.10510934956399332	0.011891206880032538	0.12875001116943252	0.03234839178901028	-0.0015579150077694988	0.8940083980560303
1136	600	0.01671546536043788	0.16889043064649778	0.09002734569400933	0.007716645440631664	-0.0015946918281462736	0.788062334060669
1380	600	0.026030354597236793	0.13969870578809937	0.14397892758263944	0.014345167110581092	-0.0016086681999168864	0.7784733772277832
1762	600	0.41126422654357997	0.10773735788929478	0.2039455114215576	0.020117986852166037	-0.0016336783409326304	0.7760729789733887
2187	600	0.4482338907834172	0.11317062962300267	0.21043054528269534	0.01999925785212453	-0.0016521867622034346	0.7809178829193115
479	600	0.06640720878296205	0.0137633579706636	0.2001500422000916	0.05004663767764295	-0.001825627315250912	0.7581536769866943
1276	600	0.1509379996254295	0.17100107306360351	0.17673350984978578	0.011225280973745977	-0.0018442675291125473	0.7742488384246826
158	1000	0.10510807827150076	0.022340051516422328	0.09535835646289412	0.018797804171529764	-0.0019164832031698914	0.9228525161743164
671	600	0.18535720357223076	0.1330371638230989	0.05174850837804913	0.004653900285565671	-0.0019265660169420086	0.804236888885498
