	num_particles	process_std	measurement_std	g	h	rotflip_const	mean_test_score	mean_score_time
898	800	0.1057879032096048	0.15595878670328167	0.9138356876090079	0.4122027588226823	0.1	-0.003509654056892756	0.4853782653808594
1100	3000	0.3710452796368212	0.130323719048418	0.7467231757630743	0.9679254002065834	0.1	-0.003509683235846394	1.2800495624542236
372	3000	0.28465402524272365	0.1914993914110062	0.23281107650933894	0.6472443969865425	0.1	-0.003509858495413776	1.2956373691558838
915	2500	0.34076914406022407	0.1993225879088168	0.8900673966614001	0.7248516735243228	0.1	-0.0035100704325195147	1.1400988101959229
116	800	0.14727351122612287	0.05458199777346874	0.44860942699956524	0.39410220124858475	0.1	-0.003510188381460987	0.5779948234558105
724	600	0.10422665018244073	0.09264071343167596	0.32950185995474357	0.38637964839827266	0.1	-0.003510203886631107	0.5114278793334961
972	2500	0.2686740215292164	0.1262473766094167	0.385656812105505	0.8360605572795647	0.1	-0.0035104135364603046	1.1315829753875732
340	2500	0.24130647436299216	0.08968432195204556	0.3436808133215899	0.29881009783782553	0.1	-0.003510418861523117	1.1310932636260986
1409	2500	0.25466118692287776	0.10435226769320437	0.28962244507353757	0.5064192098440511	0.1	-0.0035104315940580914	1.1248481273651123
450	800	0.15403636038115925	0.12361800512308074	0.48370238686193123	0.3317510951492758	0.1	-0.003510550868874747	0.5800559520721436
419	2500	0.18505072661678468	0.18292682173563507	0.41355590648852075	0.3431534762499229	0.1	-0.0035105614882634554	1.137819766998291
21	3000	0.3271411587058393	0.23006956938096124	0.5719087876355049	0.19973939731907953	0.1	-0.00351056256551019	1.3320062160491943
1145	800	0.14151942282012894	0.16228263646530255	0.8245756768471635	0.8546923083943139	0.1	-0.0035106007337538494	0.5773539543151855
132	2500	0.39806783562718784	0.24777027549662317	0.6839963366554503	0.621049183660169	0.1	-0.0035107452956551983	1.145482063293457
1301	800	0.17583996485212827	0.09352781019136192	0.45765615840353907	0.3778852590296089	0.1	-0.0035108598465585557	0.5827426910400391
1386	2500	0.1935690217012047	0.21403719540548655	0.2520682177129778	0.3796646770777121	0.1	-0.0035108872260671345	1.1265318393707275
526	800	0.14064008377202022	0.05362615727147489	0.8527340716590603	0.0862223184183758	0.1	-0.0035108964143222517	0.5782489776611328
660	3000	0.26774947234685165	0.22748326838285066	0.3789742132051866	0.41847676280843604	0.1	-0.003510947636794136	1.325563907623291
911	2500	0.12632896832546164	0.19755663711578875	0.6953705015668636	0.059923191483632454	0.1	-0.003511087103420187	0.8457658290863037
149	2500	0.33422987328885867	0.24152408826142074	0.32571943212090615	0.7353499358561388	0.1	-0.0035113087618662093	1.1363298892974854
312	3000	0.3084842869432688	0.1487278417120878	0.49397919802912293	0.5308887568119661	0.1	-0.0035114440275066704	1.2812395095825195
788	2500	0.34704396199664483	0.22153804860698023	0.6877124116287853	0.8722256115930015	0.1	-0.0035114574621065648	1.1318631172180176
202	2500	0.37751893785355517	0.145292786039095	0.775042188546214	0.4371826535573803	0.1	-0.003511564448192868	1.119994878768921
644	2500	0.28602260639881194	0.20164150653546475	0.3403122156950752	0.7335148857669498	0.1	-0.0035115979400919184	1.1326372623443604
353	3000	0.3366381718516478	0.1679632446449717	0.25246066505806475	0.6543022328396346	0.1	-0.003511628638741243	1.2868263721466064
912	3000	0.21129149486308843	0.21869233007803202	0.2487910204346017	0.2927543109484295	0.1	-0.0035120337894409027	1.3064284324645996
1232	600	0.15678215380230093	0.13456693211152382	0.9788720524427355	0.044834956093265044	0.1	-0.00351224873714286	0.5167856216430664
1384	2500	0.32206977719259466	0.1764543585358173	0.7759010972437193	0.983477747080595	0.1	-0.0035122490023084757	1.1279089450836182
818	2500	0.3664926449374488	0.22294513796578225	0.9038925275546033	0.38623116359917053	0.1	-0.003512315358394699	1.1449615955352783
765	2500	0.2575793231257423	0.20303915238911135	0.5831181040914704	0.24353399882607019	0.1	-0.0035123713694025327	1.1222732067108154
10	600	0.11643715599260057	0.10985226679125946	0.9279713905180942	0.38795338608717256	0.1	-0.003512475789496111	0.5143804550170898
27	800	0.1988855464081591	0.10926540462182247	0.4614469443668062	0.8340868882329711	0.1	-0.0035126180923814865	0.5757002830505371
203	2500	0.22235449864551743	0.14987980743924195	0.3557657596916448	0.5416790689965296	0.1	-0.003512629055127805	1.165907859802246
1163	600	0.19715901562432142	0.12936592404502711	0.985452337150428	0.3758558468916411	0.1	-0.003512813811533344	0.5166926383972168
646	800	0.1588486846720421	0.1833132105350126	0.6620637780955538	0.33820884555224084	0.1	-0.003512927764457857	0.5855917930603027
783	3000	0.3515022816132388	0.21604694070827601	0.7477677041406332	0.8276461816210299	0.1	-0.003512947814420165	1.281083106994629
99	2500	0.22940958511052706	0.05460001712341389	0.8916963149358381	0.7603876201069495	0.1	-0.0035129518329411577	1.1094152927398682
