	Q	R	eps_max	Q_scale_factor	rotflip_const	mean_test_score	mean_score_time
718	0.192118496222995	0.01120009256760635	0.8370440320167692	3352.592178764249	0.1	-0.005104910764690568	0.038581132888793945
599	0.10239465522833821	0.005486196467210922	1.104858651893727	3368.814944900797	0.1	-0.005104910764690568	0.03860068321228027
584	0.18139278316050678	0.005651778027175464	0.7072223652819454	2863.9788343453374	0.1	-0.005104910764690568	0.03869485855102539
240	0.22272135828702935	0.018369585224801546	0.15519814326863599	3475.3278372942773	0.1	-0.0051049107646905685	0.03870439529418945
324	0.19157686332966237	0.012945555968145919	0.5185629576869003	3289.681773242789	0.1	-0.0051049107646905685	0.03893899917602539
994	0.19039375401960598	0.01481600913041645	0.9203523585842239	3468.9549471216233	0.1	-0.0051049107646905685	0.0385289192199707
327	0.08148849340362427	0.006518831248274184	0.3163146125424723	3458.5843724856727	0.1	-0.0051049107646905685	0.0386967658996582
250	0.19850660513772125	0.012817868859584702	0.3672341921449717	3273.8777327575	0.1	-0.0051049107646905685	0.038631439208984375
799	0.18313931798842942	0.011959352625409956	0.6203895373659272	3296.0707052845883	0.1	-0.0051049107646905685	0.03881072998046875
980	0.14905788972141118	0.009892480958608257	1.1592205964771578	3247.3530565617784	0.1	-0.0051049107646905685	0.03855729103088379
243	0.20676302336820526	0.014931400639118228	0.5341383592333326	3315.978348392464	0.1	-0.0051049107646905685	0.03857922554016113
354	0.15536496891119483	0.00515866674171204	1.1428140615696245	2823.199994959219	0.1	-0.0051049107646905685	0.0385897159576416
936	0.13303535670563554	0.005291601357929354	0.24777087790834007	3234.4573881203964	0.1	-0.0051049107646905685	0.03847026824951172
580	0.13253067111341893	0.009115671049760351	0.39501150679688923	3359.3313036422014	0.1	-0.0051049107646905685	0.03882884979248047
802	0.11654052838536857	0.00980201694745491	0.27906727512620644	3476.7961946404675	0.1	-0.0051049107646905685	0.03870105743408203
409	0.181700577083029	0.0069815661891687	0.2293891119633352	2917.249016464379	0.1	-0.0051049107646905685	0.03848528861999512
229	0.2083020001804886	0.009710985321914237	1.1090808499051832	3088.369493977688	0.1	-0.0051049107646905685	0.038858652114868164
417	0.12554494387986703	0.005373054265120562	0.25568147822741993	2964.298245698631	0.1	-0.0051049107646905685	0.03850984573364258
1019	0.18618507736113302	0.007853659056654827	0.8127878729022846	3226.0455043536076	0.1	-0.0051049107646905685	0.03867530822753906
724	0.18786601712340883	0.009653341111229029	0.4103979507677561	3405.0130587292933	0.1	-0.0051049107646905685	0.038427114486694336
564	0.19091378368041345	0.005792218247821706	0.331984321000398	2690.6729481589464	0.1	-0.0051049107646905685	0.03884601593017578
575	0.18455134060123685	0.014902240253375415	0.5316610310134668	3430.0724168348565	0.1	-0.0051049107646905685	0.038616180419921875
845	0.2003209494641969	0.01609618185936063	0.6984669438168334	3440.021912671771	0.1	-0.0051049107646905685	0.050542593002319336
588	0.17457124821455827	0.005976930459503082	0.47293901673412986	2786.0567630814485	0.1	-0.0051049107646905685	0.0388185977935791
748	0.21626883642217584	0.01225940454853347	0.44912232985706335	3233.3839941571914	0.1	-0.0051049107646905685	0.03882145881652832
927	0.21060672020048438	0.008346860789793176	1.1394258864700253	2900.302263895155	0.1	-0.0051049107646905685	0.03848457336425781
1026	0.12508803773072613	0.005505702518458515	0.7574021067458979	3013.7341419296827	0.1	-0.0051049107646905685	0.03853201866149902
1062	0.21172425774902326	0.01711088417504994	0.4034717450737858	3460.0013900946724	0.1	-0.0051049107646905685	0.03849959373474121
60	0.19695451189416016	0.012295292240465848	1.1022943678637467	3389.1975528585403	0.1	-0.0051049107646905685	0.03822040557861328
1247	0.11136020970676347	0.006853381822155188	0.37845247670755056	3237.181771048558	0.1	-0.0051049107646905685	0.03806567192077637
1246	0.1479024057720013	0.00735194526505166	0.8631380070359043	3422.525295912516	0.1	-0.0051049107646905685	0.03807830810546875
43	0.14377352668355214	0.005854983014398984	0.41267963236376937	2895.5646181582183	0.1	-0.0051049107646905685	0.03853559494018555
1305	0.20335186539512165	0.00843041702846296	0.9836233263378804	2975.973634294456	0.1	-0.0051049107646905685	0.03822183609008789
1323	0.20385709437238664	0.005875472006622473	1.1340066828977604	2732.6689444035937	0.1	-0.0051049107646905685	0.03845095634460449
1357	0.0875338597754467	0.00537002290084096	0.9411409751120114	3300.3788904116773	0.1	-0.0051049107646905685	0.03821587562561035
74	0.16890248416933756	0.006607810332533296	0.8704196068442402	2960.2934728623663	0.1	-0.0051049107646905685	0.03839516639709473
1376	0.17760176387215462	0.012450310566682672	1.0814986746627517	3449.977980116309	0.1	-0.0051049107646905685	0.038161277770996094
91	0.1427265751604233	0.011648381706773838	0.7075557822051538	3460.1248785941207	0.1	-0.0051049107646905685	0.03841757774353027
1473	0.11636823868443016	0.00657934749637159	0.4536277483792335	3142.7405538823336	0.1	-0.0051049107646905685	0.0384221076965332
1193	0.1372052974434237	0.011008904972307564	0.9893692812590961	3462.0650694040305	0.1	-0.0051049107646905685	0.03829765319824219
1060	0.14865601471702428	0.011276816946200698	0.4376185432686708	3417.851302072021	0.1	-0.0051049107646905685	0.03846621513366699
1054	0.21649738018582967	0.01581834210792097	0.8077821002172647	3382.0840584519356	0.1	-0.0051049107646905685	0.03858184814453125
1494	0.1503135753428665	0.005253393788796595	0.54604032353946	2861.8009679576485	0.1	-0.0051049107646905685	0.03825974464416504
57	0.20428676425193215	0.007633930393033269	0.31172630393398826	2838.7076448874286	0.1	-0.0051049107646905685	0.038307905197143555
923	0.19876145678795085	0.005216780068681964	0.8935648092121515	2565.8115373470846	0.1	-0.005104910764690569	0.03855443000793457
86	0.18893741729068828	0.009893851910102891	0.7911267287236131	3042.75005816069	0.1	-0.005104910764690569	0.038318634033203125
415	0.09625288926779739	0.005070070408859133	0.5778258454002939	3067.4530315728844	0.1	-0.005104910764690569	0.03870511054992676
1216	0.22241657971952622	0.016285472278547177	0.9627427000720135	3335.6436700891263	0.1	-0.005104910764690569	0.038156747817993164
793	0.20917457025524377	0.016919055304801037	0.7825059127808505	3305.7418959315423	0.1	-0.005104910764690569	0.038710832595825195
969	0.1286930218167573	0.011508254436779627	1.026365494592266	3493.514648419844	0.1	-0.005104910764690569	0.038713693618774414
1082	0.1609340308822107	0.010264123801412183	0.49012511238958445	3306.321139316171	0.1	-0.005104910764690569	0.03850293159484863
424	0.18426002994739227	0.014434180317960257	0.2816209082393889	3339.9225709092025	0.1	-0.005104910764690569	0.0384516716003418
219	0.20022898840551556	0.008488657042928012	0.4365677831660373	2852.0377059049015	0.1	-0.005104910764690569	0.038353919982910156
445	0.16471304435340403	0.012823795191324622	0.4587084097223374	3426.418335708966	0.1	-0.005104910764690569	0.03868746757507324
1469	0.2114579814126774	0.00947186503266163	0.5955259090422742	2880.9911119102944	0.1	-0.005104910764690569	0.038161277770996094
1322	0.21470726329306886	0.008117022167803587	0.7477261545404648	2860.9861117770224	0.1	-0.005104910764690569	0.03836321830749512
172	0.19072655672001226	0.014915479986295766	0.4009056208705948	3358.124188808986	0.1	-0.005104910764690569	0.03847050666809082
1245	0.1534807975380008	0.012042918750660337	0.488111510064549	3351.7062468633494	0.1	-0.005104910764690569	0.038204193115234375
259	0.1327816972802548	0.0072825290636733455	0.7246909821221396	3100.5711443670807	0.1	-0.005104910764690569	0.03847241401672363
203	0.15331996061033948	0.011926723954237241	0.24197532468454	3340.805861005616	0.1	-0.005104910764690569	0.038915157318115234
1280	0.19035104973726732	0.005590584285585801	0.15497240595140152	2605.5417150253975	0.1	-0.005104910764690569	0.038297176361083984
1373	0.18748404999079826	0.014830618255058582	0.32143763885562315	3377.2397985766133	0.1	-0.005104910764690569	0.03830456733703613
1475	0.20650421693483087	0.011936765268591915	0.4668901738471025	3109.5041592641255	0.1	-0.005104910764690569	0.038594961166381836
138	0.14217731279771412	0.011060464725403918	0.29785848817134075	3336.6197077712195	0.1	-0.005104910764690569	0.03829169273376465
1137	0.19399007434123416	0.012685428859594672	0.6274064759789475	3249.3949856382114	0.1	-0.005104910764690569	0.038133859634399414
898	0.1884344536378634	0.005560954879860401	0.9098732514275996	2621.6056610392675	0.1	-0.005104910764690569	0.03837442398071289
1317	0.21489976186584359	0.012551353678827964	0.6999458712034854	3132.81712620897	0.1	-0.00510491076469057	0.0384678840637207
505	0.2111915017652151	0.009736075477766455	0.36387943413521795	2937.6586288084723	0.1	-0.00510491076469057	0.03859448432922363
285	0.1469293386469942	0.007815857826338198	0.4690452852233631	3008.988627636775	0.1	-0.00510491076469057	0.03856205940246582
280	0.11424685816527358	0.007767705171179784	0.9355346932719266	3024.905546075562	0.1	-0.00510491076469057	0.038474082946777344
247	0.20093026187258464	0.010487316988010779	1.0877252516203406	2941.104515742514	0.1	-0.00510491076469057	0.03882169723510742
529	0.16545377815849824	0.012798436271345519	0.24521221816603633	3297.266358201893	0.1	-0.00510491076469057	0.03839850425720215
543	0.12136238034763927	0.008363679268184258	0.3966915806781084	3099.243845579608	0.1	-0.00510491076469057	0.03851628303527832
552	0.12765627287927683	0.005341168394177313	1.0921894976854296	2832.683805017494	0.1	-0.00510491076469057	0.0388188362121582
560	0.20901758929099704	0.018745228766555305	0.7744744416497316	3226.3559752554065	0.1	-0.00510491076469057	0.03860592842102051
248	0.12175399696556818	0.011141233932572549	0.7269046615191512	3421.569415236183	0.1	-0.00510491076469057	0.038680315017700195
561	0.12366475295833902	0.013772555734656727	0.30965078813090585	3440.4121329571126	0.1	-0.00510491076469057	0.038791656494140625
275	0.15377371958935088	0.011887988435836924	0.31848680880875657	3100.0687983166827	0.1	-0.00510491076469057	0.03854227066040039
199	0.10437306792708942	0.006767114132259057	0.8317453649609775	3141.9183349353098	0.1	-0.00510491076469057	0.038970947265625
50	0.20942720384874203	0.01106440594256312	0.3428818958537079	2838.658937268667	0.1	-0.00510491076469057	0.03864312171936035
1290	0.22423106329617115	0.02090593644712949	1.0552849435218379	3369.897914456912	0.1	-0.00510491076469057	0.0384221076965332
1281	0.11739804898776549	0.007747605260095943	0.8212501298689114	3168.1043778879916	0.1	-0.00510491076469057	0.03822159767150879
331	0.09331707860078314	0.007080437223271093	0.678507843628964	3181.085604234109	0.1	-0.00510491076469057	0.03851914405822754
341	0.148124024691778	0.005230679982800394	0.6559136749206415	2634.2057440946965	0.1	-0.00510491076469057	0.03879570960998535
502	0.19190459600527193	0.010851949753542318	1.033139102643931	2969.351120583021	0.1	-0.00510491076469057	0.03848886489868164
406	0.1535919097054273	0.008781950008822547	0.45617110293093266	3029.556717804058	0.1	-0.00510491076469057	0.03847980499267578
307	0.138993494061427	0.014478026020442843	1.0383898769805724	3374.4300558156183	0.1	-0.00510491076469057	0.038495779037475586
348	0.09153199488010093	0.008689507834747633	0.6914948016840512	3410.6129706174543	0.1	-0.00510491076469057	0.03867363929748535
230	0.0931867027498764	0.0070378537472408804	0.782429755852176	3267.5525475156264	0.1	-0.00510491076469057	0.038619041442871094
1268	0.09702307440510313	0.007767654829613582	0.46437137633711834	3349.4923565288773	0.1	-0.00510491076469057	0.03816843032836914
1363	0.2144570054507122	0.012526131035380743	0.6771721937591764	3081.960011913575	0.1	-0.00510491076469057	0.038239240646362305
1393	0.14136535859274063	0.010881653440389456	1.1500677273493276	3258.3546360315304	0.1	-0.00510491076469057	0.03829693794250488
389	0.20343119843201712	0.005843469626707328	0.5562556998581217	2436.33057605272	0.1	-0.00510491076469057	0.03876304626464844
1403	0.19911358098881807	0.017179681507356707	0.45177032222979074	3394.849084312261	0.1	-0.00510491076469057	0.03846144676208496
1362	0.1868889276572714	0.02163860562675572	1.0715220354413786	3484.8421168176174	0.1	-0.00510491076469057	0.03834795951843262
226	0.21996639529256978	0.015855345939234298	0.8750410920658409	3074.506794434545	0.1	-0.00510491076469057	0.03877067565917969
360	0.22419062731258174	0.017999998514264023	0.6138081432605732	3287.270958763992	0.1	-0.00510491076469057	0.0384976863861084
256	0.15994898941904248	0.007064012985220617	0.3974139630274427	2885.8569541577954	0.1	-0.00510491076469057	0.038420915603637695
19	0.179311485944256	0.006473391879949288	0.17337238139194294	2593.61287189225	0.1	-0.00510491076469057	0.0383143424987793
321	0.11672365405888933	0.008409368081248697	0.6899576594748436	3273.3664490578612	0.1	-0.00510491076469057	0.03883242607116699
1348	0.2236807592988089	0.019245955855242296	0.4093805318519378	3365.5541391441457	0.1	-0.00510491076469057	0.038414716720581055
1346	0.13877253930206085	0.006180822538090527	0.7874761773521571	2751.5971986531567	0.1	-0.00510491076469057	0.03818655014038086
443	0.19028243080151797	0.00734503883769053	0.8665674946924311	2695.9898489060497	0.1	-0.00510491076469057	0.03895139694213867
1444	0.10788321864040654	0.009097400673330557	0.15570463721903016	3325.2682840414463	0.1	-0.00510491076469057	0.03839230537414551
1465	0.1757081670328045	0.007996094321028397	0.7534231281416067	2761.810858441657	0.1	-0.00510491076469057	0.03806614875793457
423	0.20475009134528804	0.021112332006976108	0.8992594250627581	3491.4435125096124	0.1	-0.00510491076469057	0.03853869438171387
1251	0.16367088667065513	0.007769268414887249	0.42818658211553273	2956.5574365233324	0.1	-0.00510491076469057	0.03829646110534668
621	0.217163717931755	0.01690236901229471	1.0060665285878265	3297.619646741695	0.1	-0.00510491076469057	0.03869509696960449
1225	0.2119190657967349	0.0055261385935490796	0.42187938547370296	2464.737870022669	0.1	-0.00510491076469057	0.038205862045288086
776	0.18331632573499254	0.008352231907266985	0.5611307366778712	2768.050804804341	0.1	-0.00510491076469057	0.03849387168884277
1223	0.1982720427568423	0.015393048786968747	0.7863770907049363	3245.1796344986924	0.1	-0.00510491076469057	0.03850364685058594
784	0.18976093927824145	0.018459335447748654	0.36752975838199853	3373.331512201258	0.1	-0.00510491076469057	0.03858780860900879
1213	0.21328732666685501	0.01007764756718739	0.8264136004031616	2965.9118086401886	0.1	-0.00510491076469057	0.03835582733154297
637	0.20452501513140303	0.012798228328781119	0.5096087910878704	2984.806834231605	0.1	-0.00510491076469057	0.03893423080444336
814	0.21010726758934062	0.01517511894084191	0.9377528780222603	3214.8034857317075	0.1	-0.00510491076469057	0.038932085037231445
1181	0.08447257150356201	0.006236252365594252	1.1144140695226126	3137.9196314076735	0.1	-0.00510491076469057	0.03867840766906738
837	0.14880764901182464	0.009082623568900907	0.34652317908931535	2959.170540560143	0.1	-0.00510491076469057	0.0385890007019043
1158	0.17663848729645176	0.007645137016102203	0.37634714618258525	2903.0802306668893	0.1	-0.00510491076469057	0.038244009017944336
851	0.19257344984836783	0.008871590124601082	0.5538318741108834	2786.744970926674	0.1	-0.00510491076469057	0.06332564353942871
865	0.10208526152166654	0.007127215445426991	0.6756039372717958	3084.269932274128	0.1	-0.00510491076469057	0.03856492042541504
875	0.16179591419353612	0.015110563895236979	1.0698424435888299	3382.5962294416404	0.1	-0.00510491076469057	0.038360595703125
1093	0.22198060566658545	0.014363685556913329	0.9758461593502787	3025.7731592032687	0.1	-0.00510491076469057	0.038340091705322266
1084	0.21619822907044792	0.019909521476997528	0.9096770543213435	3229.74225122207	0.1	-0.00510491076469057	0.038453102111816406
907	0.2186319841980697	0.01622151825403974	0.761261318444365	3238.872817645975	0.1	-0.00510491076469057	0.038724660873413086
919	0.11190669038587489	0.010601597800845148	0.7166485072987947	3386.2966128910057	0.1	-0.00510491076469057	0.03877735137939453
1075	0.18111695325223942	0.00925752513739416	0.41491453880895435	2881.337576553031	0.1	-0.00510491076469057	0.038393497467041016
977	0.1296774558156282	0.005789376676570952	1.1311579050763723	2765.3988410940574	0.1	-0.00510491076469057	0.038687944412231445
1061	0.10803069523013176	0.00667407833179151	0.714901827000816	2942.9515445373204	0.1	-0.00510491076469057	0.03852963447570801
985	0.16491652987568095	0.01377531300675899	0.20261436345669256	3286.5043943813703	0.1	-0.00510491076469057	0.03846621513366699
120	0.19902499563880868	0.019699499546824914	0.36591397620464494	3476.4793013930084	0.1	-0.00510491076469057	0.038300275802612305
1041	0.22281414742431366	0.013154052958529453	0.6087170958481393	2939.0264272528725	0.1	-0.00510491076469057	0.052652597427368164
1033	0.20979624635907274	0.008141049152178574	0.4893094337871944	2737.2538322396463	0.1	-0.00510491076469057	0.038605690002441406
775	0.21837555893132593	0.020741337446912256	1.1236213178439485	3288.329840855942	0.1	-0.00510491076469057	0.03867363929748535
1207	0.11703477456093328	0.00687254365605815	0.2661001850933541	3062.5284007817963	0.1	-0.00510491076469057	0.03821992874145508
1226	0.14650777427585693	0.007376637956856027	0.38096577477455873	2987.2415533088524	0.1	-0.00510491076469057	0.03838801383972168
661	0.12907530506133658	0.012276034041692356	0.16867705932081573	3478.0612357742166	0.1	-0.00510491076469057	0.03856945037841797
729	0.21076839292056013	0.015849542873488713	0.15594956559732526	3223.363032984843	0.1	-0.00510491076469057	0.03861069679260254
677	0.130702637759877	0.01044267902815679	1.1305088600490054	3270.1300326802175	0.1	-0.00510491076469057	0.03853130340576172
167	0.18490735207574666	0.017533588730524456	1.1675642893891254	3494.398893487485	0.1	-0.00510491076469057	0.038312435150146484
