	Q	R	eps_max	Q_scale_factor	mean_test_score	mean_score_time
1034	0.17890449132468245	0.01199103656521807	0.5088594159245907	1340.825832013827	-0.00018076698209623944	0.05626320838928223
1904	0.10236808492234468	0.009549473553760176	1.4749060209538192	783.9264529041441	-0.00018084485717266517	0.05633187294006348
2440	0.11473132045324258	0.008580913069265849	2.1289175612236115	829.2890397040837	-0.00018087993210650009	0.05632615089416504
2826	0.17688773403259794	0.012440973247089107	0.8514767408187718	491.02394788257084	-0.00018088126709723707	0.0565037727355957
91	0.16321177568092182	0.024433145543512086	0.3501356320326695	1257.640746955498	-0.00018089487191775538	0.05599856376647949
698	0.11156195113892262	0.009793928131268812	1.45055551932096	1852.5448983505005	-0.0001809302410473256	0.0558466911315918
1465	0.10768077273934498	0.009918782990396498	1.4769941389081915	1930.6549139486226	-0.00018094372282627768	0.05611848831176758
932	0.1600915575318472	0.015293830369572808	0.42083768816069866	59.81190871207348	-0.0001809463241030263	0.055992841720581055
1980	0.10763733605155681	0.008370265604555187	2.4262936595882687	220.72652962655704	-0.0001809515943966375	0.0562441349029541
491	0.11163238104842593	0.009564813798000261	2.3176207762831815	903.9381126462498	-0.00018096221574895964	0.05717015266418457
198	0.10641295384877561	0.009951594450493801	2.502770645341726	1850.6186063595778	-0.00018096544476684637	0.05601930618286133
1336	0.13712697165987323	0.008555767845448167	0.9857904574726788	23.569898229385657	-0.00018097122114743995	0.056153297424316406
1608	0.1266242582672825	0.013386304957346733	0.719192052153026	211.99636606636832	-0.00018097467114459802	0.056075096130371094
1722	0.15094355778039945	0.024739896422635847	0.34452976879048425	1393.7445822068435	-0.00018098130567602188	0.056131601333618164
736	0.1761423609550134	0.01224676039559212	0.7445981261020451	419.4302632489209	-0.0001809991832633518	0.05590963363647461
2708	0.1217333740265964	0.015790165607754706	0.8710974376049452	1952.3444201382356	-0.00018102612713761664	0.05635428428649902
88	0.172892315552864	0.02203247500822075	0.4427923628110553	1791.5485587422108	-0.00018103936624505463	0.05618762969970703
2557	0.16189099125392445	0.018608903827809727	0.41871085345049364	942.9602176565717	-0.00018104726155067114	0.05628013610839844
2701	0.23799347471127982	0.017223205039301134	0.49497490660117704	642.2367736023954	-0.00018105945065674645	0.05655789375305176
1161	0.10655069781192734	0.008584693272157058	2.0967987838889117	169.54649869467684	-0.00018106114143156694	0.05584979057312012
1204	0.14500566426675668	0.011059283753707107	1.2025904128825178	111.59656335714047	-0.0001811052678083461	0.0562443733215332
115	0.2450927316274185	0.01870982868914754	0.45910605306812635	749.4787422419691	-0.0001811097189618688	0.05603194236755371
714	0.2604157263225044	0.017666833667283117	0.38458509282158304	637.7635394713163	-0.0001811233643654499	0.05626654624938965
2323	0.1125846217879079	0.00876117161478189	1.8178879462247362	305.21014743588194	-0.00018114430703307754	0.05610346794128418
1156	0.14413115235926444	0.008021630827802807	1.1106271719078804	1466.0757842095218	-0.00018115344354848928	0.05586647987365723
2652	0.16153159102698925	0.015615959679422536	0.7754341178403223	454.8949946032907	-0.0001811634022336315	0.05617260932922363
2742	0.11518545959543482	0.02143489289041876	0.22949084264665762	557.6852582402269	-0.00018119162620557877	0.05645871162414551
2635	0.11034527688405865	0.00928380797346653	2.26287574363895	316.8588766347687	-0.00018121057773113928	0.05601954460144043
2200	0.259052636844578	0.02484114020986219	0.22063659509677355	1653.785649208463	-0.00018124184661013484	0.05629301071166992
2725	0.11467225393563167	0.010212161930343995	1.4729510707686695	1711.402826669024	-0.00018124416592507547	0.05637812614440918
1769	0.34377647970812825	0.024309640099411837	0.28395738794530323	1965.0314897692508	-0.00018124911532710613	0.056188106536865234
214	0.23719200433825544	0.019862037817362982	0.2726517521487143	1326.6002272140736	-0.00018126014606586333	0.056491851806640625
1073	0.2760003533689982	0.0159533662426906	0.39035106177744905	392.02413610322026	-0.00018127835766808308	0.056130170822143555
1591	0.27593561833282365	0.023995255605110875	0.29637417261939397	474.4361682893444	-0.00018129470218810565	0.05576968193054199
2382	0.13738288776851854	0.016220406001699605	0.7627359190277649	963.3709128231836	-0.00018131928765461157	0.057417869567871094
2186	0.1431383897197974	0.012971705613096117	0.6106700302858784	130.68902914761134	-0.00018135425629190092	0.05629849433898926
1424	0.16487288781347184	0.017036004715953592	0.7127550190314633	912.91647758697	-0.00018139040956108914	0.05674004554748535
837	0.17389758744248524	0.010957855940015459	1.043618854016284	383.05448963404314	-0.00018141424272058297	0.05603480339050293
2086	0.18053745376073993	0.011280237723909457	0.9511094912577338	1496.240428274996	-0.00018146703945292006	0.056504011154174805
2481	0.19367128398505845	0.016213228289277785	0.8096945421619981	1724.3925455841759	-0.00018147595843151106	0.05648350715637207
592	0.12400414448537563	0.010397083325434575	1.688224560939265	1841.4849082795852	-0.0001815436960386768	0.057117462158203125
1365	0.17527000805100793	0.01739309509538209	0.6452229024669354	1578.1571074322687	-0.0001815442494556132	0.05601310729980469
171	0.15964798247240483	0.00946684477701769	1.0792485331349395	272.18407652036456	-0.00018157795475259243	0.0559542179107666
2010	0.17197080540629184	0.01630159120514999	0.9950932038061839	446.76806284815495	-0.00018161366380607932	0.05607748031616211
2606	0.3858768177409576	0.024900888627797674	0.25880515163246354	1345.2741201844813	-0.00018162029330677523	0.056241750717163086
2524	0.12748554497090892	0.009475650311093913	2.415803931454099	835.0665790865093	-0.00018162570912780607	0.056346893310546875
623	0.22686774443890698	0.015208169171961227	0.47849107729357504	1970.4488727478056	-0.00018165362887729696	0.056302785873413086
2293	0.11560993474091502	0.010800669048433353	2.1462379208617226	1722.559763304425	-0.00018165863460795743	0.056395530700683594
2864	0.11816274747853629	0.015664140449672754	0.7318615871189673	1304.5652063019547	-0.00018166240971147858	0.05669116973876953
848	0.12968631650370083	0.010495832826344254	0.9257524841894054	51.31967235457882	-0.00018168851154697858	0.0559389591217041
151	0.33610039880634923	0.02289881796988783	0.26527682381228435	152.27632976286642	-0.00018169034661543512	0.05623888969421387
1618	0.1974862916837944	0.013385449365919917	0.7221437062419165	1609.092393790298	-0.00018170457354501498	0.05587959289550781
2847	0.11890624321893631	0.014009063593824532	1.351677588610464	239.2846345449732	-0.00018171707666178694	0.056440114974975586
292	0.10118443187149814	0.010227932890817595	2.1016418233740755	451.8540149244965	-0.0001817352408592013	0.056236982345581055
657	0.16352978673615232	0.01784283308585643	0.7699812251121336	1974.0528066528873	-0.0001817421803819941	0.05624866485595703
135	0.3378815680779613	0.023979021266451874	0.3530849825107374	223.5801249599009	-0.00018176035324075912	0.05599069595336914
1100	0.23718007099872865	0.020642531609783077	0.4246108779793073	396.95064853070227	-0.00018181151561605111	0.055933237075805664
468	0.11196302389470462	0.009517392533613316	2.172514364467583	126.07577530148035	-0.00018181789048647893	0.056166648864746094
1413	0.20088260800280483	0.022334719931654427	0.39346831207545985	552.1644079779502	-0.0001818291980603764	0.056125640869140625
1690	0.1296702633504375	0.010533385438419278	1.5006895720466624	1279.2353212384323	-0.00018183527019650846	0.05623197555541992
2536	0.13227519993824577	0.009505200235764689	2.745652366661464	1036.356172659785	-0.00018184306178507193	0.05651235580444336
1038	0.15524682865655465	0.016068795537172754	0.7460998337453415	354.7404709642995	-0.00018185024343969386	0.055963754653930664
983	0.18024210498232177	0.016312339617676745	0.7150189938044356	381.04518344432597	-0.00018188900713895094	0.05581378936767578
112	0.1741061846512965	0.01803201034634023	0.6626720963571622	1008.5512825199638	-0.0001819125059035701	0.0560452938079834
1421	0.3886223590350296	0.024229486918839242	0.2711584638656219	1215.1296592121578	-0.00018191438215056684	0.0559077262878418
783	0.14205312409551146	0.02495413009368684	0.3705311274740962	1668.9052315013255	-0.00018193713424551205	0.055951833724975586
1500	0.13348659381894004	0.010582623503092262	1.256915700452544	1556.3034209357538	-0.00018195182843267505	0.05743122100830078
635	0.10514187284229742	0.014303677823122567	1.3069090875804725	504.65582810317386	-0.0001819844321417942	0.056195974349975586
1830	0.1274085568842841	0.010726482760581729	2.3260512340546255	759.9497591128469	-0.00018199772799684278	0.056014299392700195
201	0.1972066648068287	0.012659111847516592	0.7554679351151734	1138.9557791118316	-0.00018200390473422737	0.056172847747802734
639	0.27714031264801103	0.022116191721553075	0.38859840160034187	1117.3097271508097	-0.00018201320364867558	0.056328773498535156
1169	0.21116847547397616	0.019111141694146898	0.24359105835595493	166.64328275684923	-0.00018201605894770264	0.05606985092163086
2751	0.15429215732325302	0.018878853382418605	0.4358784372520106	234.90385223493834	-0.00018201963038436947	0.05618786811828613
415	0.27493591346750385	0.016224945172662816	0.40571662938342534	1643.8384629382329	-0.00018204085756080984	0.05672621726989746
1985	0.1361850065273552	0.009317261824893584	2.4178133723540665	1613.0280035017342	-0.0001820448258911863	0.05625128746032715
1042	0.2228229838545241	0.017177775187950904	0.40862746532282235	665.4741567782633	-0.00018208864689897035	0.05623054504394531
2674	0.12969292178685304	0.010734548772198494	2.558988411997863	666.9772983035429	-0.00018211193392944606	0.05653524398803711
2383	0.11195291259338627	0.011296577796749672	1.8313985463163174	1882.3709860756094	-0.00018211675622716242	0.05628824234008789
2334	0.20733157485454218	0.013196927908327521	0.466175223960022	1476.609242601447	-0.00018212448609644725	0.05651998519897461
2096	0.1313315308204791	0.011169665727325235	1.9323062583149244	1406.847692577563	-0.00018213490055389212	0.05628061294555664
1991	0.1367032844895047	0.009027637471027252	1.301712942643164	1981.6083395299095	-0.00018214771818748836	0.05598807334899902
2609	0.12154481228390751	0.011166876251222752	2.2460263753783987	814.2665891531947	-0.000182157178533782	0.05731940269470215
1968	0.37346733702501345	0.02164501261696644	0.3704721082725162	1356.3000610658125	-0.00018216372258485973	0.056235551834106445
1837	0.19819711996451592	0.022413348576414548	0.20636555553385766	183.17849843823757	-0.00018218535792896228	0.05613446235656738
973	0.1754610511075943	0.00979330715448913	1.0139469496168731	1527.5611321570682	-0.00018224083951934062	0.055828094482421875
865	0.12568269264614296	0.009967183332400445	2.6757729898663127	209.71027552316806	-0.00018224674400221062	0.055876970291137695
207	0.13319575664822958	0.018123957736654806	0.37312355791862306	13.357345583856656	-0.00018224812575749026	0.0560612678527832
124	0.3298217092185759	0.021637835548511952	0.32104945966443676	88.96731702455043	-0.00018226834546510961	0.05633997917175293
1652	0.15139099955021484	0.018016224547286443	0.7033286508942933	1262.7908828644984	-0.0001822837085812764	0.05599045753479004
144	0.307889716431755	0.022861588195203158	0.21977983062428136	328.24036302089087	-0.00018230815503749698	0.05632162094116211
796	0.18225618083781858	0.015489696729755423	0.730024492858977	230.43202029958462	-0.00018231014279797533	0.05589437484741211
113	0.32391468236122	0.02063989258216736	0.32138741177572155	1764.4269718569694	-0.00018232851509953162	0.05614519119262695
2320	0.14106500851896286	0.010167417300060646	2.845022692196176	983.6749707691099	-0.00018233051066939728	0.05632829666137695
2485	0.14119360289992042	0.010417790082982175	2.226301537682016	1040.2305384241008	-0.00018233538123942582	0.05638623237609863
1284	0.19693104777314302	0.013407898382592404	1.3022803296299708	259.9195502911705	-0.00018235317995118306	0.05614495277404785
172	0.19243798957621527	0.011575156061065489	0.7083076313794137	187.1479390060392	-0.00018235564599468002	0.05630135536193848
541	0.11018781921643572	0.018228090117661834	0.25898820838271563	1271.2677154940782	-0.00018236130864059165	0.05688762664794922
911	0.10461424167349499	0.011092153194278358	2.3444389933015732	789.4337462492898	-0.00018236426374019967	0.05578255653381348
1330	0.1174927277469094	0.011614135294695358	1.1885821726838304	1543.3453129226673	-0.00018236626685066035	0.05619525909423828
1811	0.1646064324969262	0.01678337219310255	0.660629752790276	333.3082683357964	-0.00018237100760412734	0.05571293830871582
582	0.27560578733070784	0.020813709564585826	0.412320633311272	564.5631821235341	-0.00018237419143824746	0.0563814640045166
442	0.132619128018091	0.01161553364216976	1.266803119655255	1632.4681666474341	-0.0001823742829442156	0.0562741756439209
1571	0.17736942285197316	0.01650314340586099	0.9013786089419378	286.9975879222553	-0.00018238789249057014	0.05618786811828613
457	0.18837329163105343	0.011370653350814323	0.9284131657214598	296.2111174595783	-0.0001823984893697579	0.05968332290649414
616	0.19109367588547754	0.015465608133934428	0.7273538556759613	242.36182066104985	-0.00018241536593345542	0.056177377700805664
2059	0.15877409660556305	0.01728804386848188	0.7834664828056122	447.31759654267444	-0.000182427078511881	0.05624532699584961
543	0.22173863694812485	0.013632962532382432	0.606395218431343	1487.156149023462	-0.00018242979274394464	0.05631875991821289
960	0.13046403270438114	0.009103421664729983	2.12968633294232	188.738151843115	-0.00018243152415646814	0.05586814880371094
642	0.1305717823137351	0.011786158541788352	2.293054901876265	1862.116504510632	-0.0001824363953690368	0.0572817325592041
2335	0.13743931716606028	0.010619898772285653	1.8483101707603369	524.0848685084844	-0.00018243771339694138	0.05625438690185547
1061	0.32372855015443414	0.018551488694842334	0.374811187391925	1168.935838451039	-0.00018244234810601819	0.055840492248535156
438	0.21812704706800046	0.016380322866693428	0.7442484313367737	1500.3713610014697	-0.00018245165966467445	0.05634737014770508
574	0.20530398003374248	0.013941518031413113	0.6902067178715432	315.09168069906093	-0.00018246959382171697	0.0564727783203125
2810	0.14140598689649764	0.010551756523069947	1.4703532639906778	672.2636749418061	-0.00018249159204260527	0.056967735290527344
1001	0.14025622076412209	0.011537146712114414	2.518274535546537	1626.9358527706067	-0.0001824980388979684	0.05580329895019531
222	0.18813861335485427	0.010856562645652362	0.9077893032416089	390.8552066292436	-0.00018250846319215494	0.05605745315551758
1776	0.13272944850965396	0.009901805197488454	0.5235021371640962	1518.9166611319217	-0.00018257445771080208	0.05627751350402832
964	0.213156494072819	0.0123543725986163	0.6419450181488902	1626.6890070406678	-0.00018259215690241945	0.056049346923828125
871	0.13906858139279119	0.00873896632996681	1.899596434123347	757.1158997895868	-0.00018260568591480948	0.055997610092163086
706	0.14725053476530559	0.010038942564580601	2.80643722091416	1606.3314514950291	-0.00018260945928994906	0.055852651596069336
231	0.2253698113505641	0.016033404539157286	0.7570476197406688	566.8702260308326	-0.00018266171050152253	0.05626201629638672
1671	0.14022712911831253	0.011179519358909583	1.1327367129347745	562.7565662398595	-0.0001826801429193636	0.05583667755126953
1140	0.32303799762486796	0.02165083101828997	0.2892824719299389	40.73003624155029	-0.00018268351489247807	0.05596494674682617
447	0.1384026964167135	0.008379062334868693	1.8981164402957658	1135.9866418653594	-0.00018268894781808383	0.07643938064575195
2388	0.14266104841391528	0.009080120490605742	2.7169928819431575	863.0027563300233	-0.0001826895605255099	0.05622434616088867
1020	0.1471985137561503	0.011494984701227739	1.5965010725599036	1747.4989145851491	-0.00018269121834162689	0.0559077262878418
494	0.22442715452207457	0.01659645222738644	0.40640372538883096	334.12342245203354	-0.0001827321032171804	0.05636882781982422
1371	0.10392821053563134	0.011150638248607582	2.7503977878980916	453.8593872889901	-0.00018274008328958904	0.05593156814575195
1489	0.12376840335881409	0.012102947991475533	2.603282260787235	1378.8021854236429	-0.00018275935113182894	0.056324005126953125
